timestamp,equity_jpy
2020-03-30T00:00:00+01:00,1000000.0
2020-03-31T00:00:00+01:00,1008808.1314945676
2020-04-01T00:00:00+01:00,1018270.1558678502
2020-04-02T00:00:00+01:00,1017475.7419410577
2020-04-03T00:00:00+01:00,1026187.4387880767
2020-04-06T00:00:00+01:00,1005453.3653937803
2020-04-07T00:00:00+01:00,1036937.4339591861
2020-04-08T00:00:00+01:00,1048935.1563221263
2020-04-09T00:00:00+01:00,1065073.1557217715
2020-04-10T00:00:00+01:00,1071358.798843161
2020-04-13T00:00:00+01:00,1071739.4769851775
2020-04-14T00:00:00+01:00,1059187.253163054
2020-04-15T00:00:00+01:00,1063221.2451743006
2020-04-16T00:00:00+01:00,1053598.1822753754
2020-04-17T00:00:00+01:00,1062456.6416635504
2020-04-20T00:00:00+01:00,1066587.3376749733
2020-04-21T00:00:00+01:00,1066498.0085974482
2020-04-22T00:00:00+01:00,1075365.0797549544
2020-04-23T00:00:00+01:00,1065761.1371906307
2020-04-24T00:00:00+01:00,1047694.3482558515
2020-04-27T00:00:00+01:00,1047349.3036489731
2020-04-28T00:00:00+01:00,1030962.4135535104
2020-04-29T00:00:00+01:00,1022214.5243937812
2020-04-30T00:00:00+01:00,1014659.8444960723
2020-05-01T00:00:00+01:00,1036521.9076934762
2020-05-04T00:00:00+01:00,1075354.4434621558
2020-05-05T00:00:00+01:00,1055034.9744210732
2020-05-06T00:00:00+01:00,1042638.2370980455
2020-05-07T00:00:00+01:00,1046621.5354833747
2020-05-08T00:00:00+01:00,1031435.439740768
2020-05-11T00:00:00+01:00,1017213.4596525895
2020-05-12T00:00:00+01:00,1028524.0768076289
2020-05-13T00:00:00+01:00,1044735.3170241956
2020-05-14T00:00:00+01:00,1043175.2394076702
2020-05-15T00:00:00+01:00,1044356.9496834464
2020-05-18T00:00:00+01:00,1044040.4420399194
2020-05-19T00:00:00+01:00,1040092.218412318
2020-05-20T00:00:00+01:00,1039361.1374892013
2020-05-21T00:00:00+01:00,1030795.8013401976
2020-05-22T00:00:00+01:00,1035276.9759213624
2020-05-25T00:00:00+01:00,1040304.4256015561
2020-05-26T00:00:00+01:00,1046749.6721597189
2020-05-27T00:00:00+01:00,1043120.1617628717
2020-05-28T00:00:00+01:00,1039546.9867805624
2020-05-29T00:00:00+01:00,1031331.6856642829
2020-06-01T00:00:00+01:00,1022757.0206038511
2020-06-02T00:00:00+01:00,1021914.8499444128
2020-06-03T00:00:00+01:00,1022168.9338911456
2020-06-04T00:00:00+01:00,1014396.6372406353
2020-06-05T00:00:00+01:00,1007703.9923870874
2020-06-08T00:00:00+01:00,986422.006358821
2020-06-09T00:00:00+01:00,985833.8749733088
2020-06-10T00:00:00+01:00,1002793.9483321839
2020-06-11T00:00:00+01:00,1009272.6951563673
2020-06-12T00:00:00+01:00,1037276.1591025091
2020-06-15T00:00:00+01:00,1037156.6743457072
2020-06-16T00:00:00+01:00,1022645.817128851
2020-06-17T00:00:00+01:00,1031969.6156059426
2020-06-18T00:00:00+01:00,1039089.0630847358
2020-06-19T00:00:00+01:00,1038816.6870813365
2020-06-22T00:00:00+01:00,1052842.0157282436
2020-06-23T00:00:00+01:00,1037355.9105610217
2020-06-24T00:00:00+01:00,1037668.1211698279
2020-06-25T00:00:00+01:00,1059747.0581563562
2020-06-26T00:00:00+01:00,1053043.5332975725
2020-06-29T00:00:00+01:00,1052262.1249580472
2020-06-30T00:00:00+01:00,1045574.8889692563
2020-07-01T00:00:00+01:00,1042831.1047060072
2020-07-02T00:00:00+01:00,1042700.7911978045
2020-07-03T00:00:00+01:00,1037005.5228968866
2020-07-06T00:00:00+01:00,1029088.2376758336
2020-07-07T00:00:00+01:00,1024194.2575646244
2020-07-08T00:00:00+01:00,1026127.3680309736
2020-07-09T00:00:00+01:00,1035156.6193428662
2020-07-10T00:00:00+01:00,1024182.7302769203
2020-07-13T00:00:00+01:00,1025300.6557169065
2020-07-14T00:00:00+01:00,1030385.9927155855
2020-07-15T00:00:00+01:00,1037580.6478638652
2020-07-16T00:00:00+01:00,1038453.949842815
2020-07-17T00:00:00+01:00,1040171.2308605381
2020-07-20T00:00:00+01:00,1033056.8841102385
2020-07-21T00:00:00+01:00,1030542.3412941431
2020-07-22T00:00:00+01:00,1016217.3886801463
2020-07-23T00:00:00+01:00,1024839.7658031072
2020-07-24T00:00:00+01:00,1026960.91430224
2020-07-27T00:00:00+01:00,1017138.8681693876
2020-07-28T00:00:00+01:00,1003583.154248772
2020-07-29T00:00:00+01:00,1011805.4511648837
2020-07-30T00:00:00+01:00,1001077.3566790193
2020-07-31T00:00:00+01:00,990217.1963448869
2020-08-03T00:00:00+01:00,1002166.2531146389
2020-08-04T00:00:00+01:00,1000865.9546273156
2020-08-05T00:00:00+01:00,1003597.1997521457
2020-08-06T00:00:00+01:00,992621.9310349537
2020-08-07T00:00:00+01:00,1001249.780814027
2020-08-10T00:00:00+01:00,1010661.0238284707
2020-08-11T00:00:00+01:00,1009309.4786110943
2020-08-12T00:00:00+01:00,1002892.9815376088
2020-08-13T00:00:00+01:00,987307.4211868859
2020-08-14T00:00:00+01:00,978581.9185794637
2020-08-17T00:00:00+01:00,976512.1719429417
2020-08-18T00:00:00+01:00,975688.092180151
2020-08-19T00:00:00+01:00,976970.6140340415
2020-08-20T00:00:00+01:00,986623.1670793267
2020-08-21T00:00:00+01:00,978740.110304866
2020-08-24T00:00:00+01:00,996321.1299855772
2020-08-25T00:00:00+01:00,996210.9804943968
2020-08-26T00:00:00+01:00,992109.1778716033
2020-08-27T00:00:00+01:00,995796.590703325
2020-08-28T00:00:00+01:00,999926.7513507522
2020-08-31T00:00:00+01:00,990104.8283366357
2020-09-01T00:00:00+01:00,980988.7774591962
2020-09-02T00:00:00+01:00,986081.6536344796
2020-09-03T00:00:00+01:00,996558.3617982415
2020-09-04T00:00:00+01:00,1009641.3065490298
2020-09-07T00:00:00+01:00,1004240.4285271185
2020-09-08T00:00:00+01:00,1001296.8763282164
2020-09-09T00:00:00+01:00,1018829.1366866601
2020-09-10T00:00:00+01:00,1029879.0796114864
2020-09-11T00:00:00+01:00,1022013.6215901328
2020-09-14T00:00:00+01:00,1017049.6685026627
2020-09-15T00:00:00+01:00,1017035.0602035371
2020-09-16T00:00:00+01:00,1013721.1982064123
2020-09-17T00:00:00+01:00,1013506.1435480538
2020-09-18T00:00:00+01:00,1008893.3431021634
2020-09-21T00:00:00+01:00,1002625.7914601127
2020-09-22T00:00:00+01:00,992270.5024197967
2020-09-23T00:00:00+01:00,984271.6522696324
2020-09-24T00:00:00+01:00,978745.8645677544
2020-09-25T00:00:00+01:00,980504.2836871492
2020-09-28T00:00:00+01:00,970416.7968894738
2020-09-29T00:00:00+01:00,989686.1998120224
2020-09-30T00:00:00+01:00,999131.409217038
2020-10-01T00:00:00+01:00,1005881.835757098
2020-10-02T00:00:00+01:00,1007858.4594260969
2020-10-05T00:00:00+01:00,1011560.8386988388
2020-10-06T00:00:00+01:00,1025082.758655066
2020-10-07T00:00:00+01:00,1003773.1611897341
2020-10-08T00:00:00+01:00,1013290.3925242578
2020-10-09T00:00:00+01:00,1019745.7728751636
2020-10-12T00:00:00+01:00,1030238.5754717217
2020-10-13T00:00:00+01:00,1028934.0623527562
2020-10-14T00:00:00+01:00,1028656.605254109
2020-10-15T00:00:00+01:00,1024921.9071090776
2020-10-16T00:00:00+01:00,1019156.7551017626
2020-10-19T00:00:00+01:00,1020801.6280639564
2020-10-20T00:00:00+01:00,1016841.9588090184
2020-10-21T00:00:00+01:00,1018758.994068165
2020-10-22T00:00:00+01:00,1029734.9660909069
2020-10-23T00:00:00+01:00,1034773.8726630496
2020-10-26T00:00:00+00:00,1036600.6011078481
2020-10-27T00:00:00+00:00,1040514.5137439906
2020-10-28T00:00:00+00:00,1039411.5984369785
2020-10-29T00:00:00+00:00,1062354.7513756077
2020-10-30T00:00:00+00:00,1072307.2691820872
2020-11-02T00:00:00+00:00,1071721.3176592456
2020-11-03T00:00:00+00:00,1077528.6424243534
2020-11-04T00:00:00+00:00,1093752.1335378168
2020-11-05T00:00:00+00:00,1099199.8118597332
2020-11-06T00:00:00+00:00,1106792.758934107
2020-11-09T00:00:00+00:00,1099311.7689264321
2020-11-10T00:00:00+00:00,1102675.047714566
2020-11-11T00:00:00+00:00,1099483.1279096375
2020-11-12T00:00:00+00:00,1095180.47911215
2020-11-13T00:00:00+00:00,1107646.1744509556
2020-11-16T00:00:00+00:00,1110582.981427767
2020-11-17T00:00:00+00:00,1102973.415207136
2020-11-18T00:00:00+00:00,1106717.8021244109
2020-11-19T00:00:00+00:00,1100454.5517053385
2020-11-20T00:00:00+00:00,1103490.5668962407
2020-11-23T00:00:00+00:00,1098099.8099787172
2020-11-24T00:00:00+00:00,1097814.3714227732
2020-11-25T00:00:00+00:00,1082114.996693116
2020-11-26T00:00:00+00:00,1073552.476879798
2020-11-27T00:00:00+00:00,1083031.6745348934
2020-11-30T00:00:00+00:00,1072365.9812969144
2020-12-01T00:00:00+00:00,1078618.5712224273
2020-12-02T00:00:00+00:00,1067126.0816068065
2020-12-03T00:00:00+00:00,1069476.550494039
2020-12-04T00:00:00+00:00,1068624.0971428629
2020-12-07T00:00:00+00:00,1076564.1350404953
2020-12-08T00:00:00+00:00,1071362.7620233332
2020-12-09T00:00:00+00:00,1080776.7872431437
2020-12-10T00:00:00+00:00,1089699.1299963973
2020-12-11T00:00:00+00:00,1074349.7350034013
2020-12-14T00:00:00+00:00,1075600.0028260676
2020-12-15T00:00:00+00:00,1078861.9683209544
2020-12-16T00:00:00+00:00,1084663.2452092886
2020-12-17T00:00:00+00:00,1079258.3303858708
2020-12-18T00:00:00+00:00,1067079.0090588576
2020-12-21T00:00:00+00:00,1064133.954855459
2020-12-22T00:00:00+00:00,1064254.0141056003
2020-12-23T00:00:00+00:00,1079530.7861312649
2020-12-24T00:00:00+00:00,1074599.1056712575
2020-12-25T00:00:00+00:00,1075212.3347611534
2020-12-28T00:00:00+00:00,1079496.9582513615
2020-12-29T00:00:00+00:00,1075860.0066469621
2020-12-30T00:00:00+00:00,1069841.340314643
2020-12-31T00:00:00+00:00,1068928.829921017
2021-01-01T00:00:00+00:00,1073463.9199277977
