fold,era,policy,decision_timestamp,target_timestamp,equity_before,equity_after,net_log_return,gross_log_return,cost_jpy,financing_jpy,weight_turnover,gross_leverage
2009,2009-2018,supervised,2009-05-01T00:00:00+01:00,2009-05-04T00:00:00+01:00,988645.9126549661,979162.5167447735,-0.009638610332085832,-0.009228697970726417,401.4530940650352,-332.63198747753415,6.400000095367432,3.215878582771874
2009,2009-2018,supervised,2009-05-04T00:00:00+01:00,2009-05-05T00:00:00+01:00,979162.5167447735,976592.8610502232,-0.0026277899602453096,-0.002382840890788985,239.24481275290705,37.7409475455389,4.800000071525574,3.217424432782135
2009,2009-2018,supervised,2009-05-05T00:00:00+01:00,2009-05-06T00:00:00+01:00,976592.8610502232,974297.6117831335,-0.00235302838172484,-0.0021797516849753787,168.83769921762683,5.367037939954867,3.200000047683716,3.2051705088180302
2009,2009-2018,supervised,2009-05-06T00:00:00+01:00,2009-05-07T00:00:00+01:00,974297.6117831335,976346.7234186495,0.002100959516067704,0.00240849704214661,300.30943175840605,7.835189948418016,6.400000095367432,3.16292735265864
2009,2009-2018,supervised,2009-05-07T00:00:00+01:00,2009-05-08T00:00:00+01:00,976346.7234186495,969086.3718008129,-0.00746402982747884,-0.00723418407319624,222.76598801901548,28.65255544617172,4.800000071525574,3.182771715273739
2009,2009-2018,supervised,2009-05-08T00:00:00+01:00,2009-05-11T00:00:00+01:00,969086.3718008129,978618.4745987975,0.009788114373841873,0.010082045401935871,287.6886125840516,220.12515756420314,3.200000047683716,3.2462799840154677
2009,2009-2018,supervised,2009-05-11T00:00:00+01:00,2009-05-12T00:00:00+01:00,978618.4745987975,987869.3591129194,0.009408604108842573,0.009656661523842133,245.0787151185079,125.15838946289968,4.800000071525574,3.189311702215142
2009,2009-2018,supervised,2009-05-12T00:00:00+01:00,2009-05-13T00:00:00+01:00,987869.3591129194,1004551.7322305939,0.016746222020802875,0.017025078985382462,280.1653080211376,-61.239186161338026,6.400000095367432,3.228892904092328
2009,2009-2018,supervised,2009-05-13T00:00:00+01:00,2009-05-14T00:00:00+01:00,1004551.7322305939,1014713.4002657753,0.010064803926093194,0.010319454352416001,258.4301032446249,13.32500203699798,4.800000071525574,3.133164876939802
2009,2009-2018,supervised,2009-05-14T00:00:00+01:00,2009-05-15T00:00:00+01:00,1014713.4002657753,1019869.6679443122,0.005068634255597865,0.00530175158181643,237.77700397551033,-131.85694296538364,4.800000071525574,3.2573002309870978
2009,2009-2018,supervised,2009-05-15T00:00:00+01:00,2009-05-18T00:00:00+01:00,1019869.6679443122,1027266.2367462788,0.007226292081497411,0.007613297185248418,397.6342148041457,-3.662961606830044,4.800000071525574,3.0862950207325324
2009,2009-2018,supervised,2009-05-18T00:00:00+01:00,2009-05-19T00:00:00+01:00,1027266.2367462788,1027108.1976622678,-0.00015385616339044314,0.00016900798537310957,331.66995321368364,-4.368482867285126,6.400000095367432,3.192923620238981
2009,2009-2018,supervised,2009-05-19T00:00:00+01:00,2009-05-20T00:00:00+01:00,1027108.1976622678,1010618.9155560556,-0.01618434767025863,-0.015952785387388726,234.04832053361267,21.940242292441614,4.800000071525574,3.264513774895848
2009,2009-2018,supervised,2009-05-20T00:00:00+01:00,2009-05-21T00:00:00+01:00,1010618.9155560556,1005050.7380434921,-0.005524905002630041,-0.005374137328443247,151.54058563825603,-74.90107556132364,3.200000047683716,3.227128155492886
2009,2009-2018,supervised,2009-05-21T00:00:00+01:00,2009-05-22T00:00:00+01:00,1005050.7380434921,999713.1836011427,-0.005324883390645439,-0.005046788654563031,278.05363478577885,29.650133520627676,6.400000095367432,3.1698692679482825
2009,2009-2018,supervised,2009-05-22T00:00:00+01:00,2009-05-25T00:00:00+01:00,999713.1836011427,999864.7329136754,0.00015158130280501,0.0005391017549069168,387.54311893185286,-98.76184185548179,4.800000071525574,3.2002395995972717
2009,2009-2018,supervised,2009-05-25T00:00:00+01:00,2009-05-26T00:00:00+01:00,999864.7329136754,1002181.847576213,0.0023147470390749475,0.0026019964693059726,287.91751479526556,75.0937535975198,6.400000095367432,3.1815790169964804
2009,2009-2018,supervised,2009-05-26T00:00:00+01:00,2009-05-27T00:00:00+01:00,1002181.847576213,1007205.9387654817,0.0050006292393192115,0.005199194258279846,200.0157237340003,-63.92775963104645,4.800000071525574,3.19689779320316
2009,2009-2018,supervised,2009-05-27T00:00:00+01:00,2009-05-28T00:00:00+01:00,1007205.9387654817,1004437.0963755647,-0.0027528185568458626,-0.0025322534902984094,221.56816920555264,-67.9537524018303,4.800000071525574,3.1412397377487746
2009,2009-2018,supervised,2009-05-28T00:00:00+01:00,2009-05-29T00:00:00+01:00,1004437.0963755647,1022871.8041904675,0.018186884034472287,0.018340269642976574,156.9058473493678,3.0070323991663526,3.200000047683716,3.143305146350659
2009,2009-2018,supervised,2009-05-29T00:00:00+01:00,2009-06-01T00:00:00+01:00,1022871.8041904675,1016858.1571865629,-0.005896529973907546,-0.005476320799306071,427.38291574053017,26.989626348187887,6.400000095367432,3.158352277508933
2009,2009-2018,supervised,2009-06-01T00:00:00+01:00,2009-06-02T00:00:00+01:00,1016858.1571865629,1004004.0410116734,-0.012721589372908317,-0.012407560793028974,315.33547277591765,-14.034727112819741,6.400000095367432,3.2514391209095286
2009,2009-2018,supervised,2009-06-02T00:00:00+01:00,2009-06-03T00:00:00+01:00,1004004.0410116734,1039718.6972082888,0.03495414693900309,0.03519192212737891,247.24870272513894,-39.24075008216028,4.800000071525574,3.1344868058701283
2009,2009-2018,supervised,2009-06-03T00:00:00+01:00,2009-06-04T00:00:00+01:00,1039718.6972082888,1038094.7838990738,-0.001563098569356423,-0.0013395644860994976,232.0755032787167,125.15316625487624,4.800000071525574,3.1748693527631424
2009,2009-2018,supervised,2009-06-04T00:00:00+01:00,2009-06-05T00:00:00+01:00,1038094.7838990738,1045902.1968492602,0.00749276467187534,0.007652727915612295,167.31929015101224,120.80448090091281,3.200000047683716,3.161213491315658
2009,2009-2018,supervised,2009-06-05T00:00:00+01:00,2009-06-08T00:00:00+01:00,1045902.1968492602,1032175.5443591014,-0.013211105498009166,-0.01287470220854835,347.2856591674806,121.27377622319676,3.200000047683716,3.257613923898704
2009,2009-2018,supervised,2009-06-08T00:00:00+01:00,2009-06-09T00:00:00+01:00,1032175.5443591014,1022172.8453097647,-0.009738151666169217,-0.009526423360304313,216.44583788521794,-131.60219859915753,4.800000071525574,3.23624955522473
2009,2009-2018,supervised,2009-06-09T00:00:00+01:00,2009-06-10T00:00:00+01:00,1022172.8453097647,1036745.5708742439,0.014155945959265023,0.014417095379277265,270.78086012739794,-65.67101082208168,4.800000071525574,3.150658587906708
2009,2009-2018,supervised,2009-06-10T00:00:00+01:00,2009-06-11T00:00:00+01:00,1036745.5708742439,1031734.71626198,-0.0048449718814201365,-0.004581062685559959,272.3202116332487,-3.0009300300836736,4.800000071525574,3.1924749402975494
2009,2009-2018,supervised,2009-06-11T00:00:00+01:00,2009-06-12T00:00:00+01:00,1031734.71626198,1028223.5274963543,-0.003408993533366033,-0.0031485618046443006,267.8169032739927,64.96420857555039,6.400000095367432,3.205012451198217
2009,2009-2018,supervised,2009-06-12T00:00:00+01:00,2009-06-15T00:00:00+01:00,1028223.5274963543,1037948.0839064977,0.009413185393257164,0.009817520509685249,419.7637162394417,-204.82923985195038,6.400000095367432,3.2366252852783983
2009,2009-2018,supervised,2009-06-15T00:00:00+01:00,2009-06-16T00:00:00+01:00,1037948.0839064977,1041842.181764217,0.003744706831758284,0.004004951573301816,271.16923297549977,63.517782288887275,4.800000071525574,3.2224715509089195
2009,2009-2018,supervised,2009-06-16T00:00:00+01:00,2009-06-17T00:00:00+01:00,1041842.181764217,1035395.5890338502,-0.006206909500317049,-0.006069260078045164,142.53141411170083,32.95671998382029,1.600000023841858,3.2388848821533074
2009,2009-2018,supervised,2009-06-17T00:00:00+01:00,2009-06-18T00:00:00+01:00,1035395.5890338502,1025221.3575586613,-0.009875017451496519,-0.009590969625066677,291.2532611935764,-125.18060423803101,6.400000095367432,3.197046378338436
2009,2009-2018,supervised,2009-06-18T00:00:00+01:00,2009-06-19T00:00:00+01:00,1025221.3575586613,1016581.5317925294,-0.008462988644063536,-0.008276776654210928,189.31729591065496,-133.31758874674713,3.200000047683716,3.207561427199191
2009,2009-2018,supervised,2009-06-19T00:00:00+01:00,2009-06-22T00:00:00+01:00,1016581.5317925294,1037032.558813299,0.019917766649951794,0.020219833238008154,313.30020312362063,-386.0455741784891,3.200000047683716,3.2212784093211733
2009,2009-2018,supervised,2009-06-22T00:00:00+01:00,2009-06-23T00:00:00+01:00,1037032.558813299,1035461.0163835313,-0.0015165718724406696,-0.0012114779073147239,315.96110368393937,103.95573366661566,6.400000095367432,3.1939024260919187
2009,2009-2018,supervised,2009-06-23T00:00:00+01:00,2009-06-24T00:00:00+01:00,1035461.0163835313,1045040.3810025264,0.009208772775933603,0.00941459340117776,215.11300121009373,67.84411346415158,4.800000071525574,3.152470102357171
2009,2009-2018,supervised,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,1045040.3810025264,1042571.3321343829,-0.0023654303181514054,-0.002193600525550366,179.16020786230553,97.15751552614,3.200000047683716,3.2011577051841753
2009,2009-2018,supervised,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,1042571.3321343829,1040414.2999804785,-0.002071097267006444,-0.0017745223189861395,308.60657716418507,-64.85296014667398,6.400000095367432,3.2047891556022132
2009,2009-2018,supervised,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,1040414.2999804785,1034220.7941480632,-0.005970711909286659,-0.005503875695305921,482.92443449704376,-11.765871415974395,6.400000095367432,3.1796719289239728
2009,2009-2018,supervised,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,1034220.7941480632,1032407.3694341154,-0.0017549602887758373,-0.0015824303821348042,178.13651356003345,23.90694305637363,3.200000047683716,3.2139989491674723
2009,2009-2018,supervised,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,1032407.3694341154,1034057.7490538163,0.0015972976807866464,0.001857340884309789,268.9346554911913,-74.69682137960672,4.800000071525574,3.1524126996364927
2009,2009-2018,supervised,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,1034057.7490538163,1052192.8101144354,0.01738575242289362,0.017590044640509898,214.97676083026184,62.09208861880646,4.800000071525574,3.2167356146331807
2009,2009-2018,supervised,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,1052192.8101144354,1049170.2291703695,-0.002876783280282696,-0.0026470569896379337,241.04967166560624,-23.310898144851752,4.800000071525574,3.199130530420171
2009,2009-2018,supervised,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,1049170.2291703695,1042377.0676468816,-0.006495846802836578,-0.006242065922805422,264.56893940100093,114.65142189671073,1.600000023841858,3.262429745859939
2009,2009-2018,supervised,2009-07-06T00:00:00+01:00,2009-07-07T00:00:00+01:00,1042377.0676468816,1034236.7790872686,-0.007840003829365224,-0.007474104222588227,378.4960723415778,-3.594061591208827,6.400000095367432,3.2744377159546327
2009,2009-2018,supervised,2009-07-07T00:00:00+01:00,2009-07-08T00:00:00+01:00,1034236.7790872686,1033657.2370435451,-0.0005605142762403961,-0.00028498537432133193,284.8416827392913,24.244697404409873,4.800000071525574,3.2773478985108757
2009,2009-2018,supervised,2009-07-08T00:00:00+01:00,2009-07-09T00:00:00+01:00,1033657.2370435451,1039451.7119961252,0.005590145221167945,0.005883239326354845,304.7018203850016,40.973734057991464,6.400000095367432,3.1350178944538545
2009,2009-2018,supervised,2009-07-09T00:00:00+01:00,2009-07-10T00:00:00+01:00,1039451.7119961252,1039865.581854935,0.0003980824528311968,0.0005852933724955851,194.69241561086284,37.098172589868206,3.200000047683716,3.2378640784717825
2009,2009-2018,supervised,2009-07-10T00:00:00+01:00,2009-07-13T00:00:00+01:00,1039865.581854935,1029733.9824662887,-0.009790957149560964,-0.009406138782412785,396.3368036795191,85.63639526287174,6.400000095367432,3.2013345720752056
2009,2009-2018,supervised,2009-07-13T00:00:00+01:00,2009-07-14T00:00:00+01:00,1029733.9824662887,1036029.285742544,0.00609491209497386,0.006377112349628201,292.4089852705136,-53.80486756426342,6.400000095367432,3.148560400209829
2009,2009-2018,supervised,2009-07-14T00:00:00+01:00,2009-07-15T00:00:00+01:00,1036029.285742544,1046217.8004134629,0.009786154631087443,0.009967738796936786,189.9938359989107,54.527647524640784,3.200000047683716,3.1188851350569013
2009,2009-2018,supervised,2009-07-15T00:00:00+01:00,2009-07-16T00:00:00+01:00,1046217.8004134629,1043600.6676616984,-0.0025046521120493195,-0.0022850049695440724,229.24908059948535,12.417946262680596,4.800000071525574,3.220450873700336
2009,2009-2018,supervised,2009-07-16T00:00:00+01:00,2009-07-17T00:00:00+01:00,1043600.6676616984,1042949.9025886833,-0.0006237712168534967,-0.00028682774813738003,351.47436804633674,22.9878742727973,6.400000095367432,3.191793478581251
2009,2009-2018,supervised,2009-07-17T00:00:00+01:00,2009-07-20T00:00:00+01:00,1042949.9025886833,1042193.5469355759,-0.0007254711290515685,-0.00048504293408536156,250.6028380820232,-50.10896245077783,1.600000023841858,3.167329858452505
2009,2009-2018,supervised,2009-07-20T00:00:00+01:00,2009-07-21T00:00:00+01:00,1042193.5469355759,1033479.3836516695,-0.008396519848830462,-0.008063433509568152,344.2952014344922,-67.41451472986333,6.400000095367432,3.23837172846703
2009,2009-2018,supervised,2009-07-21T00:00:00+01:00,2009-07-22T00:00:00+01:00,1033479.3836516695,1036561.7883882566,0.002978111794502816,0.003294350963627186,327.8532759974443,-19.37299388031595,6.400000095367432,3.185874897787667
2009,2009-2018,supervised,2009-07-22T00:00:00+01:00,2009-07-23T00:00:00+01:00,1036561.7883882566,1044032.5227203198,0.007181377358369852,0.00749057101601347,322.8581446720385,-75.90622743333165,6.400000095367432,3.131572507501181
2009,2009-2018,supervised,2009-07-23T00:00:00+01:00,2009-07-24T00:00:00+01:00,1044032.5227203198,1051612.188279788,0.0072337630244512134,0.007493288924394249,272.95601760067785,-27.47330748311249,6.400000095367432,3.1805430074375
2009,2009-2018,supervised,2009-07-24T00:00:00+01:00,2009-07-27T00:00:00+01:00,1051612.188279788,1042284.1938750674,-0.008909759042308514,-0.008506762247560206,420.1218375396236,228.13781679558835,6.400000095367432,3.201011232499907
2009,2009-2018,supervised,2009-07-27T00:00:00+01:00,2009-07-28T00:00:00+01:00,1042284.1938750674,1033232.3659693007,-0.00872253729159899,-0.008508084949070708,221.6028620352609,-119.68539454141725,4.800000071525574,3.267057576350948
2009,2009-2018,supervised,2009-07-28T00:00:00+01:00,2009-07-29T00:00:00+01:00,1033232.3659693007,1042018.7310446907,0.008467811523440954,0.008736038353783934,279.53486908609466,67.59108819838528,6.400000095367432,3.175770858584105
2009,2009-2018,supervised,2009-07-29T00:00:00+01:00,2009-07-30T00:00:00+01:00,1042018.7310446907,1054317.677579337,0.011733887364503408,0.01199820784961632,278.71459336646456,-53.01439205929097,6.400000095367432,3.1262411217615083
2009,2009-2018,supervised,2009-07-30T00:00:00+01:00,2009-07-31T00:00:00+01:00,1054317.677579337,1062794.5939431915,0.008008041688660863,0.008294695769778803,304.69807713112175,101.66677616346765,6.400000095367432,3.171714570560761
2009,2009-2018,supervised,2009-07-31T00:00:00+01:00,2009-08-03T00:00:00+01:00,1062794.5939431915,1071641.8276219033,0.008290042521732434,0.008658091844708145,394.4896404981307,207.65209861052028,4.800000071525574,3.1178911278130705
2009,2009-2018,supervised,2009-08-03T00:00:00+01:00,2009-08-04T00:00:00+01:00,1071641.8276219033,1082311.492617932,0.009907134166518063,0.0101044883392823,213.61976798186538,19.65778021181114,3.200000047683716,3.1727686062722333
2009,2009-2018,supervised,2009-08-04T00:00:00+01:00,2009-08-05T00:00:00+01:00,1082311.492617932,1073223.1422137879,-0.008432621877278966,-0.008162741820782372,289.6806100055556,31.817181163076288,4.800000071525574,3.2468701676857448
2009,2009-2018,supervised,2009-08-05T00:00:00+01:00,2009-08-06T00:00:00+01:00,1073223.1422137879,1069458.9547409604,-0.003513532269258078,-0.003314782070554393,212.57630385183242,48.32413260837595,3.200000047683716,3.2005234520041514
2009,2009-2018,supervised,2009-08-06T00:00:00+01:00,2009-08-07T00:00:00+01:00,1069458.9547409604,1067920.470661967,-0.0014395987220707257,-0.0010910316347265124,372.3068111547839,22.55246546873363,6.400000095367432,3.153644373189007
2009,2009-2018,supervised,2009-08-07T00:00:00+01:00,2009-08-10T00:00:00+01:00,1067920.470661967,1068191.1119979795,0.00025339625481874285,0.0005617214297284943,329.4009901431791,58.995235828077,3.200000047683716,3.2427648609944266
2009,2009-2018,supervised,2009-08-10T00:00:00+01:00,2009-08-11T00:00:00+01:00,1068191.1119979795,1077012.5758663723,0.008224406514427001,0.008440351095590042,232.60014306920692,-48.05962866787553,4.800000071525574,3.215941905171992
2009,2009-2018,supervised,2009-08-11T00:00:00+01:00,2009-08-12T00:00:00+01:00,1077012.5758663723,1072016.7760910008,-0.004649362997446815,-0.004423540093287415,242.11327801742556,-77.94599007871153,4.800000071525574,3.1769866342960316
2009,2009-2018,supervised,2009-08-12T00:00:00+01:00,2009-08-13T00:00:00+01:00,1072016.7760910008,1075292.5600336802,0.003051061557599293,0.0033649798800769693,337.60702436126405,39.21783689309098,6.400000095367432,3.1998109962552856
2009,2009-2018,supervised,2009-08-13T00:00:00+01:00,2009-08-14T00:00:00+01:00,1075292.5600336802,1079714.5769047039,0.0041039521416721,0.004350836160331749,266.59718168919693,-44.03323882279355,4.800000071525574,3.2152096114674906
2009,2009-2018,supervised,2009-08-14T00:00:00+01:00,2009-08-17T00:00:00+01:00,1079714.5769047039,1080953.0009729902,0.0011463347870650587,0.0015224038840143455,406.58946699563484,-193.5333326498918,4.800000071525574,3.231743428128282
2009,2009-2018,supervised,2009-08-17T00:00:00+01:00,2009-08-18T00:00:00+01:00,1080953.0009729902,1075116.2987476415,-0.0054142197415264015,-0.0051316068931784725,303.8846183204952,-50.148472254350125,6.400000095367432,3.1721223509273577
2009,2009-2018,supervised,2009-08-18T00:00:00+01:00,2009-08-19T00:00:00+01:00,1075116.2987476415,1076055.2639951662,0.0008729804013949725,0.0011282986854869274,274.7716592129106,3.420393461019049,4.800000071525574,3.213552762733517
2009,2009-2018,supervised,2009-08-19T00:00:00+01:00,2009-08-20T00:00:00+01:00,1076055.2639951662,1072059.6628794277,-0.003720104239987134,-0.003547063362332062,185.52619630830333,-48.127361179595205,3.200000047683716,3.1953189576457204
2009,2009-2018,supervised,2009-08-20T00:00:00+01:00,2009-08-21T00:00:00+01:00,1072059.6628794277,1075811.6318983936,0.00349366635177162,0.0038201693733844098,351.31309777410155,-102.59425186636379,6.400000095367432,3.164587445347209
2009,2009-2018,supervised,2009-08-21T00:00:00+01:00,2009-08-24T00:00:00+01:00,1075811.6318983936,1080153.1877391897,0.00402748845419529,0.004394255576280929,396.23733505058703,20.325296070702127,4.800000071525574,3.188369601418669
2009,2009-2018,supervised,2009-08-24T00:00:00+01:00,2009-08-25T00:00:00+01:00,1080153.1877391897,1072467.3932722716,-0.007140902762433737,-0.006883436294627738,276.15994101977833,51.47977046171745,4.800000071525574,3.248656248577977
2009,2009-2018,supervised,2009-08-25T00:00:00+01:00,2009-08-26T00:00:00+01:00,1072467.3932722716,1077870.191059671,0.0050250799649242655,0.005365599649157034,367.0985156916953,127.90061166334907,6.400000095367432,3.2030327207940856
2009,2009-2018,supervised,2009-08-26T00:00:00+01:00,2009-08-27T00:00:00+01:00,1077870.191059671,1056882.7738776112,-0.019663252604056783,-0.019369437114501464,310.5741531236833,-107.11424410706152,6.400000095367432,3.253358940544957
2009,2009-2018,supervised,2009-08-27T00:00:00+01:00,2009-08-28T00:00:00+01:00,1056882.7738776112,1054869.8720989472,-0.0019063808369044035,-0.0017807387225993903,132.54440745263418,-62.13133939450389,1.600000023841858,3.207090698270782
2009,2009-2018,supervised,2009-08-28T00:00:00+01:00,2009-08-31T00:00:00+01:00,1054869.8720989472,1057277.4811343115,0.0022797747273161435,0.002727037825188156,472.9869684461234,-69.26759492754843,6.400000095367432,3.223507036236193
2009,2009-2018,supervised,2009-08-31T00:00:00+01:00,2009-09-01T00:00:00+01:00,1057277.4811343115,1042926.9232546897,-0.013666080495357783,-0.013446227290189442,229.31603384275638,20.00762669521971,4.800000071525574,3.2919013753965958
2009,2009-2018,supervised,2009-09-01T00:00:00+01:00,2009-09-02T00:00:00+01:00,1042926.9232546897,1041529.818332067,-0.001340498081786122,-0.0010003950194697373,354.28772446350564,88.59378217630655,6.400000095367432,3.2035798910805227
2009,2009-2018,supervised,2009-09-02T00:00:00+01:00,2009-09-03T00:00:00+01:00,1041529.818332067,1033739.0639651944,-0.007508223182626804,-0.007161484983014141,358.4989709607126,-107.26742773754042,6.400000095367432,3.1964258644887575
2009,2009-2018,supervised,2009-09-03T00:00:00+01:00,2009-09-04T00:00:00+01:00,1033739.0639651944,1023332.8854985608,-0.010117552998695859,-0.010000172250490193,120.12662990225775,-41.042432966077406,1.600000023841858,3.19045482123036
2009,2009-2018,supervised,2009-09-04T00:00:00+01:00,2009-09-07T00:00:00+01:00,1023332.8854985608,1031438.4426796908,0.00788953896135498,0.008337471188232685,462.1180095646205,204.44979354383864,6.400000095367432,3.16748550778583
2009,2009-2018,supervised,2009-09-07T00:00:00+01:00,2009-09-08T00:00:00+01:00,1031438.4426796908,1038509.6245871229,0.006832257800067361,0.006932726937209372,104.34340745409139,88.0368878658936,1.600000023841858,3.177185702872436
2009,2009-2018,supervised,2009-09-08T00:00:00+01:00,2009-09-09T00:00:00+01:00,1038509.6245871229,1042727.6681849147,0.004053405527258037,0.004351168874034643,310.5323105309571,-68.47418991102069,6.400000095367432,3.1865587864022387
2009,2009-2018,supervised,2009-09-09T00:00:00+01:00,2009-09-10T00:00:00+01:00,1042727.6681849147,1039987.9966011266,-0.002630866239035428,-0.0023386836562005963,303.91077551966674,111.17094704034665,6.400000095367432,3.208718548281968
2009,2009-2018,supervised,2009-09-10T00:00:00+01:00,2009-09-11T00:00:00+01:00,1039987.9966011266,1040488.7309098359,0.00048136497924416456,0.0006615391470882292,187.48608080984383,70.2570693025155,3.200000047683716,3.2348446124907775
2009,2009-2018,supervised,2009-09-11T00:00:00+01:00,2009-09-14T00:00:00+01:00,1040488.7309098359,1040628.7194614384,0.00013453210128879122,0.0005036399984197885,384.17517501824483,-150.94114015195086,4.800000071525574,3.1983237398343483
2009,2009-2018,supervised,2009-09-14T00:00:00+01:00,2009-09-15T00:00:00+01:00,1040628.7194614384,1034864.9916221601,-0.0055540931057416285,-0.005344972215827572,216.43451768968316,-40.71872515438191,4.800000071525574,3.2089879608736362
2009,2009-2018,supervised,2009-09-15T00:00:00+01:00,2009-09-16T00:00:00+01:00,1034864.9916221601,1036689.9712370444,0.0017619422315435795,0.0019697899068982193,215.49599498012438,84.30020674574821,4.800000071525574,3.1786570895047914
