timestamp,equity_jpy
2011-03-31T00:00:00+01:00,1000000.0
2011-04-01T00:00:00+01:00,1001265.2217409536
2011-04-04T00:00:00+01:00,1006046.0366576861
2011-04-05T00:00:00+01:00,1003366.2152252203
2011-04-06T00:00:00+01:00,1005039.2758271153
2011-04-07T00:00:00+01:00,997741.2019939552
2011-04-08T00:00:00+01:00,999005.1542832501
2011-04-11T00:00:00+01:00,981047.6631999711
2011-04-12T00:00:00+01:00,991284.61725748
2011-04-13T00:00:00+01:00,982126.23054632
2011-04-14T00:00:00+01:00,982758.5477936118
2011-04-18T00:00:00+01:00,977587.5493100707
2011-04-19T00:00:00+01:00,995684.2977664177
2011-04-20T00:00:00+01:00,987809.6603645309
2011-04-21T00:00:00+01:00,962258.5222318367
2011-04-22T00:00:00+01:00,948877.4282790421
2011-04-25T00:00:00+01:00,946526.0601681076
2011-04-26T00:00:00+01:00,945671.0699486698
2011-04-27T00:00:00+01:00,931167.1815432406
2011-04-28T00:00:00+01:00,929891.6864646992
2011-04-29T00:00:00+01:00,925363.8407941211
2011-05-02T00:00:00+01:00,923909.836202239
2011-05-03T00:00:00+01:00,922574.1902655637
2011-05-04T00:00:00+01:00,924975.8962151823
2011-05-05T00:00:00+01:00,936163.4285393435
2011-05-06T00:00:00+01:00,987931.5760509598
2011-05-09T00:00:00+01:00,995135.5312805889
2011-05-10T00:00:00+01:00,991640.6591015161
2011-05-11T00:00:00+01:00,982452.4803378991
2011-05-12T00:00:00+01:00,1010918.0178116537
2011-05-13T00:00:00+01:00,1010646.1850600297
2011-05-16T00:00:00+01:00,1047235.8751177054
2011-05-17T00:00:00+01:00,1041845.1579487517
2011-05-18T00:00:00+01:00,1040641.4439800996
2011-05-19T00:00:00+01:00,1041725.0502949284
2011-05-20T00:00:00+01:00,1031692.4920017218
2011-05-23T00:00:00+01:00,1039250.3270588748
2011-05-24T00:00:00+01:00,1049014.799406185
2011-05-25T00:00:00+01:00,1048704.9919367633
2011-05-26T00:00:00+01:00,1046058.8819222088
2011-05-27T00:00:00+01:00,1030795.6306276689
2011-05-30T00:00:00+01:00,998231.4257952219
2011-05-31T00:00:00+01:00,996922.7063757405
2011-06-01T00:00:00+01:00,985818.4674303529
2011-06-02T00:00:00+01:00,1001803.8300753792
2011-06-03T00:00:00+01:00,1003648.0522759623
2011-06-06T00:00:00+01:00,990767.9571707938
2011-06-07T00:00:00+01:00,998881.353471755
2011-06-08T00:00:00+01:00,993447.5032873437
2011-06-09T00:00:00+01:00,995353.6655991259
2011-06-10T00:00:00+01:00,998237.0264484822
2011-06-13T00:00:00+01:00,993867.2726497514
2011-06-14T00:00:00+01:00,998181.6748940835
2011-06-15T00:00:00+01:00,1004602.8982095964
2011-06-16T00:00:00+01:00,999406.7456591058
2011-06-17T00:00:00+01:00,1001414.9210317163
2011-06-20T00:00:00+01:00,1000899.2863388931
2011-06-21T00:00:00+01:00,1000446.2815399889
2011-06-22T00:00:00+01:00,999638.235946835
2011-06-23T00:00:00+01:00,1004092.2190671039
2011-06-24T00:00:00+01:00,1004815.6763998718
2011-06-27T00:00:00+01:00,1015143.1858478816
2011-06-28T00:00:00+01:00,1011704.9682288162
2011-06-29T00:00:00+01:00,1007584.6085422757
2011-06-30T00:00:00+01:00,1001968.2573883422
2011-07-01T00:00:00+01:00,997896.3921150923
2011-07-04T00:00:00+01:00,983725.5549125317
2011-07-05T00:00:00+01:00,983940.3392988314
2011-07-06T00:00:00+01:00,983777.038580932
2011-07-07T00:00:00+01:00,991447.4596718937
2011-07-08T00:00:00+01:00,987183.6254659962
2011-07-11T00:00:00+01:00,1001896.4329425427
2011-07-12T00:00:00+01:00,1016835.6407730985
2011-07-13T00:00:00+01:00,1021945.3501551239
2011-07-14T00:00:00+01:00,997147.0554401524
2011-07-15T00:00:00+01:00,991585.887278301
2011-07-18T00:00:00+01:00,987930.1304856007
2011-07-19T00:00:00+01:00,983302.0143550626
2011-07-20T00:00:00+01:00,996280.1624012938
2011-07-21T00:00:00+01:00,1003283.1090938648
2011-07-22T00:00:00+01:00,1008987.4576210737
2011-07-25T00:00:00+01:00,1007793.8061162886
2011-07-26T00:00:00+01:00,1007626.4869521251
2011-07-27T00:00:00+01:00,1015713.2906068447
2011-07-28T00:00:00+01:00,1015783.00826357
2011-07-29T00:00:00+01:00,1015643.1238134168
2011-08-01T00:00:00+01:00,1012089.3438570849
2011-08-02T00:00:00+01:00,1013769.6565379805
2011-08-03T00:00:00+01:00,1010865.095159762
2011-08-04T00:00:00+01:00,1019108.2224146705
2011-08-05T00:00:00+01:00,974995.056124599
2011-08-08T00:00:00+01:00,981142.1194775797
2011-08-09T00:00:00+01:00,970858.3657574841
2011-08-10T00:00:00+01:00,985415.4289942603
2011-08-11T00:00:00+01:00,1001721.6774079001
2011-08-12T00:00:00+01:00,1005224.4008759449
2011-08-15T00:00:00+01:00,1007594.3813305778
2011-08-16T00:00:00+01:00,989303.2448220243
2011-08-17T00:00:00+01:00,991263.0657259332
2011-08-18T00:00:00+01:00,972728.5483318538
2011-08-19T00:00:00+01:00,994631.0724295139
2011-08-22T00:00:00+01:00,992290.3444942527
2011-08-23T00:00:00+01:00,989778.837388112
2011-08-24T00:00:00+01:00,989851.6776921254
2011-08-25T00:00:00+01:00,991782.8226122627
2011-08-26T00:00:00+01:00,991390.7174565385
2011-08-29T00:00:00+01:00,977015.8613865314
2011-08-30T00:00:00+01:00,968096.3699993334
2011-08-31T00:00:00+01:00,977536.0375118705
2011-09-01T00:00:00+01:00,979038.1056092499
2011-09-02T00:00:00+01:00,986887.2277406958
2011-09-05T00:00:00+01:00,981811.910953128
2011-09-06T00:00:00+01:00,971373.4420103903
2011-09-07T00:00:00+01:00,987516.2258618632
2011-09-08T00:00:00+01:00,979477.2273945555
2011-09-09T00:00:00+01:00,983909.9846081941
2011-09-12T00:00:00+01:00,969557.5455234242
2011-09-13T00:00:00+01:00,965114.2998076468
2011-09-14T00:00:00+01:00,969674.4389870215
2011-09-15T00:00:00+01:00,964016.24030567
2011-09-16T00:00:00+01:00,974181.8838324064
2011-09-19T00:00:00+01:00,970794.1703248927
2011-09-20T00:00:00+01:00,963452.1673936094
2011-09-21T00:00:00+01:00,975563.5480828262
2011-09-22T00:00:00+01:00,944921.0316431156
2011-09-23T00:00:00+01:00,890473.2378973437
2011-09-26T00:00:00+01:00,897116.2731363549
2011-09-27T00:00:00+01:00,910028.7621763458
2011-09-28T00:00:00+01:00,927015.6064834165
2011-09-29T00:00:00+01:00,895583.4869062012
2011-09-30T00:00:00+01:00,896036.7866387763
2011-10-03T00:00:00+01:00,866299.0321178652
2011-10-04T00:00:00+01:00,842843.2110865518
2011-10-05T00:00:00+01:00,856739.7232173702
2011-10-06T00:00:00+01:00,869032.8730626069
2011-10-07T00:00:00+01:00,887247.5412962651
2011-10-10T00:00:00+01:00,886577.4681595564
2011-10-11T00:00:00+01:00,943041.6452951641
2011-10-12T00:00:00+01:00,936780.3496279003
2011-10-13T00:00:00+01:00,958327.2672049992
2011-10-14T00:00:00+01:00,958438.8249187993
