policy,candidate,fold,era,first_timestamp,bucket_index,observation_count,minimum_candidate_value,maximum_candidate_value,mean_next_net_return,mean_next_gross_return,mean_next_cost_ratio,mean_forward_max_drawdown
agent,mean_cross_pair_correlation,2020,2019-2025,2020-03-30T00:00:00+01:00,2,60,0.6528837526652764,0.7557442159703486,5.173535872724096e-05,0.00013535264028691866,8.359035938744467e-05,0.025720085081157158
agent,mean_cross_pair_correlation,2021,2019-2025,2021-03-31T00:00:00+01:00,0,60,0.35372786130032297,0.5963009421375917,0.0006175422383877963,0.0007001075603421169,8.26403098042934e-05,0.021473344039469898
agent,mean_cross_pair_correlation,2021,2019-2025,2021-03-31T00:00:00+01:00,1,59,0.5965051587288328,0.6767942182161368,-0.0018152638058851537,-0.0017217670593303554,9.334310080327216e-05,0.037817731161295706
agent,mean_cross_pair_correlation,2021,2019-2025,2021-03-31T00:00:00+01:00,2,59,0.6808809319361846,0.7583806096119889,0.00044599922185975614,0.0005341637461437301,8.817495446884917e-05,0.008456300978852195
agent,mean_cross_pair_correlation,2022,2019-2025,2022-03-31T00:00:00+01:00,0,59,0.4815690174945495,0.6370420301749321,0.0018081247944339454,0.0018941222253995578,8.600769366525226e-05,0.030474835795067084
agent,mean_cross_pair_correlation,2022,2019-2025,2022-03-31T00:00:00+01:00,1,59,0.6405327152713934,0.747398864887482,0.00084206934589097,0.0009356296749514005,9.363215347452408e-05,0.02880063538928188
agent,mean_cross_pair_correlation,2022,2019-2025,2022-03-31T00:00:00+01:00,2,59,0.7475067137885811,0.8067506600688914,-0.001484054714473031,-0.0013788151029501517,0.00010489485618426817,0.06947157874226341
agent,mean_cross_pair_correlation,2023,2019-2025,2023-03-30T00:00:00+01:00,0,60,0.5174111386640017,0.6107824749897578,0.000328910241134849,0.0003934790522768583,6.461474535153523e-05,0.007973823672178085
agent,mean_cross_pair_correlation,2023,2019-2025,2023-03-30T00:00:00+01:00,1,59,0.611295909341571,0.7037195114170907,-0.0010281489045936387,-0.0009686475287550287,5.944417969265984e-05,0.014075275730245206
agent,mean_cross_pair_correlation,2023,2019-2025,2023-03-30T00:00:00+01:00,2,59,0.7049013334975989,0.7688367952936175,0.00015822072997486727,0.00022728687991331963,6.911500183047477e-05,0.024459287887204452
agent,mean_cross_pair_correlation,2024,2019-2025,2024-03-28T00:00:00+00:00,0,60,0.49064338249888917,0.7442539335383809,0.00010106864863036078,0.00018232596021732772,8.131067058444326e-05,0.026136916435794223
agent,mean_cross_pair_correlation,2024,2019-2025,2024-03-28T00:00:00+00:00,1,60,0.7494374083381803,0.7981359304319521,0.0017810568054649836,0.001872380657530627,9.163067061578681e-05,0.019691912466761316
agent,mean_cross_pair_correlation,2024,2019-2025,2024-03-28T00:00:00+00:00,2,59,0.7981732747181727,0.8575724317421614,0.00014734091486421055,0.00023377442397624326,8.640397574124005e-05,0.023657228512525046
agent,mean_cross_pair_correlation,2025,2019-2025,2025-04-01T00:00:00+01:00,0,58,0.4429140867631277,0.5873390875054202,0.0005075094943110148,0.0005817225599967287,7.433781385788419e-05,0.016042023987735857
agent,mean_cross_pair_correlation,2025,2019-2025,2025-04-01T00:00:00+01:00,1,58,0.588768522077738,0.7020391828751311,0.0007596492654221082,0.0008380510493537207,7.847717473361046e-05,0.008733584762793819
agent,mean_cross_pair_correlation,2025,2019-2025,2025-04-01T00:00:00+01:00,2,58,0.7036702645948627,0.8461325352923599,0.0016316419976576278,0.0017155644458636563,8.406103991302771e-05,0.011171568508196698
agent,cross_sectional_return_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0,59,0.004183016234278201,0.004854976285696621,0.0013519103316027052,0.0014545918140518423,0.0001030602298583395,0.055186062016932824
agent,cross_sectional_return_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,1,59,0.004865074301175451,0.006063937691104591,-0.004916675903213255,-0.004804457237314416,0.00011131483735340555,0.10217341507653922
agent,cross_sectional_return_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,2,58,0.006065752406081936,0.007632275451601118,0.001299972004760683,0.0014169030445456982,0.00011711409420911327,0.12486113248192356
agent,cross_sectional_return_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,0,60,0.0034897309196866696,0.004533072346474801,0.001811751557596399,0.0018928230862990925,8.124026774784564e-05,0.049345042260975365
agent,cross_sectional_return_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,1,59,0.004535766264595094,0.004869529839885527,-0.0009276549132038362,-0.0008466432796351576,8.100140655436593e-05,0.03240324890545185
agent,cross_sectional_return_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,2,59,0.0048695507271787,0.006556767629561256,0.00075170741452162,0.0008476302051404702,9.59117967874229e-05,0.0272662870914226
agent,cross_sectional_return_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,0,59,0.004095520499977787,0.004611640594647406,0.0028014856640637183,0.0028882156739342777,8.69887807906001e-05,0.023315058500676628
agent,cross_sectional_return_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,1,59,0.004613914747594908,0.005252716648825842,0.0010626016394601585,0.0011402616352395568,7.781420194098402e-05,0.016166690656649513
agent,cross_sectional_return_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,2,58,0.005294181928136361,0.008600895060344196,8.423817654285852e-06,7.686491837429583e-05,6.847195274305874e-05,0.034224294556673356
agent,cross_sectional_return_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,0,60,0.0028621054896609778,0.003209430442017996,0.004543078468743851,0.004658105341544806,0.00011567763454851098,0.016379201366848613
agent,cross_sectional_return_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,1,59,0.003212494157981518,0.003464687011374737,0.0023135491313208004,0.0024190176021615445,0.00010585787612472522,0.026635537027127624
agent,cross_sectional_return_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,2,59,0.0034682970701283506,0.003805554758334102,-0.0016430461267018393,-0.001515544566363333,0.00012705194432801996,0.039791595388791456
agent,cross_sectional_return_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0,59,0.0032893856997985513,0.0035066144244364546,0.004882534355296212,0.005009248498818767,0.00012786227245084115,0.01766619522789613
agent,cross_sectional_return_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,1,59,0.0035098760235882155,0.004106052747193814,0.002541417265825648,0.002654388152878255,0.00011346341706203009,0.027569649171920885
agent,cross_sectional_return_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,2,59,0.004111475371583292,0.00551185440527418,-0.0010030569382739293,-0.0008771021728412111,0.00012573653040200171,0.04663477113576837
agent,cross_sectional_return_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0,60,0.0021671961227356738,0.0025469389580630056,0.0005182545880867809,0.0006221768629065205,0.00010396466862687785,0.009845920619526636
agent,cross_sectional_return_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,1,60,0.002549918170053506,0.0029003222407253124,0.0007618914392460445,0.0008953916095710488,0.00013344963618223412,0.027509179484503595
agent,cross_sectional_return_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,2,59,0.002913711928574078,0.004057077155913027,-0.0008406345638868135,-0.0007130382224139005,0.00012749394296681868,0.04936379224194223
agent,cross_sectional_return_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0,60,0.0038265803513119934,0.004701387864389325,-0.0023655744509166006,-0.002258649443273455,0.00010621323390046572,0.09509464106776448
agent,cross_sectional_return_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,1,60,0.0047067532525407185,0.004961488398524216,-0.0019491308994768535,-0.0018234685716477655,0.00012512956481780893,0.05981615544521855
agent,cross_sectional_return_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,2,59,0.004973106298050154,0.0054764069314655345,0.00029203712672975113,0.0004196737644924942,0.00012757802267196925,0.04525027378604202
agent,cross_sectional_return_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,0,60,0.003100397793844398,0.003713454420646061,-0.00026214606340357725,-0.00019236156592740788,6.973744664763266e-05,0.019491203605387274
agent,cross_sectional_return_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,1,59,0.003713501640076998,0.004019613240246038,0.0015226585284573667,0.0015907517433086374,6.821439031478748e-05,0.031904374303456336
agent,cross_sectional_return_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,2,59,0.004025665492568353,0.0053204301188403275,-0.0012539315405215945,-0.0011819150468743381,7.186568234551218e-05,0.03783009329945543
agent,cross_sectional_return_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0,59,0.0028700844635144683,0.0032598635652035467,-0.002110845094060312,-0.0020240395187991903,8.659781967588646e-05,0.035948323184343045
agent,cross_sectional_return_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,1,59,0.0032604533569331384,0.0034741675824147247,0.0006880867813831479,0.0007707134529302798,8.272636229959536e-05,0.015411471469971334
agent,cross_sectional_return_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,2,58,0.00347652916540928,0.0037810234880320277,0.00045908574690879656,0.0005457818690923194,8.669438205239072e-05,0.009312918900656563
agent,cross_sectional_return_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,0,60,0.0026774583087001555,0.0030601038074959076,0.0005109411755267689,0.0006368453953899291,0.00012607646372001088,0.03100542872941381
agent,cross_sectional_return_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,1,60,0.0030601386699010595,0.0032179528265376227,0.003287248118262472,0.0034032201362071165,0.00011649606867589447,0.009058063743176092
agent,cross_sectional_return_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,2,59,0.0032195415463177994,0.0036406402025768326,0.0011149381611373602,0.0012201679096959172,0.00010541515857557046,0.02405325781661582
agent,cross_sectional_return_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,0,60,0.0022489721447017737,0.002475363583290517,-0.000151769360166838,-8.206664765744472e-05,6.971818909603356e-05,0.03859661112020727
agent,cross_sectional_return_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,1,59,0.0024803765806171167,0.0028948075380066675,-0.0010239627071303476,-0.0009579690378204542,6.58727928339093e-05,0.01911181184611384
agent,cross_sectional_return_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,2,59,0.0028958161033164798,0.0034455922501598407,-0.0006272562583158348,-0.0005599399052643602,6.729281676489124e-05,0.011604076051591186
agent,cross_sectional_return_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,0,60,0.003066070487919895,0.003398524094577916,-0.0019197219431863572,-0.0018294595619648142,9.01247703248046e-05,0.03982441701269536
agent,cross_sectional_return_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,1,60,0.0034069825675676927,0.0043306734103174625,-0.0009774204906531155,-0.0008877047645443754,8.962502024160677e-05,0.03219155680820393
agent,cross_sectional_return_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,2,60,0.004346383799447201,0.007530429697873196,0.00044472503763248847,0.000520134493706526,7.548006463943645e-05,0.02580638470199481
agent,cross_sectional_return_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,0,60,0.002480458632505971,0.002757188526230775,-0.0016839105203069378,-0.0015918497055015918,9.188894788480983e-05,0.041888373347845655
agent,cross_sectional_return_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,1,59,0.0027571934405894267,0.002930286551622246,0.0005529145576206293,0.0006416067085568632,8.87180515948408e-05,0.0203426158820557
agent,cross_sectional_return_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,2,59,0.0029308084007967925,0.0033960965779949647,0.00041828129092488857,0.0005015939774196055,8.339460901912824e-05,0.00517036950381177
agent,cross_sectional_return_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,0,59,0.0035058801096895637,0.004002580947690779,0.0024925150566012765,0.0025827643592111044,9.044812228537676e-05,0.012876786205956964
agent,cross_sectional_return_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,1,59,0.004011050367285093,0.004369041586178398,-0.00305963583271482,-0.002954666492653434,0.00010444259447996413,0.08086824921307396
agent,cross_sectional_return_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,2,59,0.004370560126252596,0.005374260802586461,0.0017332602019654287,0.0018228389308431352,8.964398655870365e-05,0.03500201450758144
agent,cross_sectional_return_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,0,60,0.0025448428569605492,0.003310578678304742,0.0002853003134759479,0.00034846769953051894,6.317905352245921e-05,0.00652155625085461
agent,cross_sectional_return_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,1,59,0.0033149313190800798,0.0037238540880289604,-0.0006128069196429594,-0.0005517303754759442,6.106345341167628e-05,0.020955998653114826
agent,cross_sectional_return_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,2,59,0.0037280584201156808,0.004050308793089381,-0.00021277217600065834,-0.0001438560163355892,6.895575370034917e-05,0.01905544708771464
agent,cross_sectional_return_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0,60,0.0022853988880818647,0.0026108726042198974,0.0005537482760213622,0.0006429061284317061,8.922024143676194e-05,0.019064184605569377
agent,cross_sectional_return_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,1,60,0.002613215072728505,0.0029167192777759185,-1.0870793762031153e-05,7.625846844878321e-05,8.723304073608315e-05,0.029875796021190292
agent,cross_sectional_return_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,2,59,0.0029167742753345243,0.0035390860448899215,0.0015092880048669362,0.0015919527502821404,8.283251034536034e-05,0.020493345403164914
agent,cross_sectional_return_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,0,58,0.002229814937633221,0.0025408005605819335,0.0022996178391487907,0.0023815220963920073,8.221650587580731e-05,0.013297523888671812
agent,cross_sectional_return_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,1,58,0.002554375081528142,0.003181054087837848,-0.00037110523549573694,-0.00028995689492357076,8.114936200777051e-05,0.01114593834234179
agent,cross_sectional_return_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,2,58,0.0032031307907894615,0.005305907928706707,0.0009702881537376972,0.001043772853745669,7.351016062094453e-05,0.01150371502771277
agent,momentum_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0,59,0.008304696237092273,0.024906902514574576,-0.005392684320813848,-0.005284153083242811,0.00010774116610698331,0.1163811320959207
agent,momentum_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,1,59,0.02523788490207872,0.03309952175238936,0.0021161152042305795,0.0022273124853766416,0.00011120450212335378,0.08483261920029614
agent,momentum_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,2,58,0.03310780578035797,0.05325938393975456,0.0010068066453363788,0.001118826066987284,0.00011246468972468344,0.08025075010326935
agent,momentum_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,0,60,0.011142696785604145,0.020935950207787615,0.0017416460905124646,0.001828996366354194,8.75241083487908e-05,0.030739380736744395
agent,momentum_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,1,59,0.020959011619714377,0.029637686572433136,5.8504316899680496e-05,0.00014543996651365917,8.691660870077801e-05,0.043576217541774306
agent,momentum_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,2,59,0.029763164845118362,0.04129836695656153,-0.00016315812024230247,-7.954451225082255e-05,8.360624826716824e-05,0.035014330174657056
agent,momentum_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,0,59,0.011414868536862582,0.01997790585497482,0.002128924726106329,0.002209400960795688,8.073591212033574e-05,0.02365722475264346
agent,momentum_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,1,59,0.020018887595932254,0.026979317155109893,-0.00020453649837143007,-0.00011464854738188612,8.988309710124621e-05,0.025233382812983502
agent,momentum_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,2,58,0.02711887099569609,0.06308998289917359,0.001981565980956867,0.002043929898543984,6.255564993426786e-05,0.024653214451677685
agent,momentum_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,0,60,0.006076184203662247,0.014930332739201769,0.004385149098779217,0.004511480226283321,0.00012678930228647597,0.02604990100879278
agent,momentum_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,1,59,0.014955969683937406,0.02066909755620448,-0.0029925334302373105,-0.0028850679392305755,0.0001069223478668776,0.02943458116008349
agent,momentum_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,2,59,0.021019742042231365,0.03236333225815595,0.0038236425738033563,0.003937651261735384,0.00011468747149641165,0.027157941450468646
agent,momentum_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0,59,0.007861954886889077,0.015362040249721138,0.0018955914942130642,0.002036582589191994,0.00014173667464965344,0.03617890793625708
agent,momentum_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,1,59,0.015373178679193418,0.02063955347052533,0.004187085714364084,0.004307589302467216,0.00012115556200456844,0.03506658025394528
agent,momentum_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,2,59,0.02079615393005299,0.043028160656229456,0.0003382174742707826,0.00044236258719660223,0.0001041699832606511,0.020625127345383014
agent,momentum_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0,60,0.007074277109684123,0.014564629583421996,-0.00014749825482873318,-3.072887401247454e-05,0.00011664750281625721,0.016316597015572174
agent,momentum_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,1,60,0.014668297257681172,0.01784142191737816,2.1648009241509764e-06,0.00012194727648427985,0.00011969838991676645,0.036670208793880624
agent,momentum_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,2,59,0.017900502890757387,0.025798951816246196,0.0006090055865241094,0.0007374872725072154,0.0001285804637221627,0.03346714237202098
agent,momentum_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0,60,0.01452944140919265,0.02327627582480694,-0.0037676081546502435,-0.0036469961403028943,0.00011980196439403567,0.07390357749165188
agent,momentum_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,1,60,0.023316966138620797,0.027206865344311524,0.0005229688992612179,0.0006343436484066655,0.00011125941401494139,0.05104822141502316
agent,momentum_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,2,59,0.027471735269940758,0.04082830154314315,-0.0007961656817493276,-0.0006679182928210577,0.0001278642128170176,0.0757170510127959
agent,momentum_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,0,60,0.006773741634436772,0.017419914769509038,-0.001074977675479943,-0.0010052761540688866,6.962062069472793e-05,0.02531111851090973
agent,momentum_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,1,59,0.01753544500998762,0.024143271962023052,0.0013591917887824667,0.0014244716488316395,6.539695485988658e-05,0.023982536105129827
agent,momentum_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,2,59,0.024199704193708555,0.058492680768416086,-0.0002638563817859831,-0.00018894215089753093,7.480192385421449e-05,0.03983337396674215
agent,momentum_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0,59,0.009857938336682822,0.016079990706750053,-0.0012332776153776682,-0.0011350517392805716,9.807313145531248e-05,0.023273695750350484
agent,momentum_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,1,59,0.016080943772290156,0.021344883753090318,0.00032047700087442076,0.0003942909738232746,7.38629043278607e-05,0.023076131784649186
agent,momentum_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,2,58,0.02135906333508207,0.02847438501674274,-5.9664325371567136e-05,2.437923591498786e-05,8.40374962824978e-05,0.014409264763407733
agent,momentum_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,0,60,0.008131078419358503,0.014789851577887467,0.0007981562379729115,0.0009129760562238841,0.0001151426880418457,0.029975137367602066
agent,momentum_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,1,60,0.014977256736454324,0.018912740793883023,-0.0010848205518801312,-0.0009670566745348275,0.00011761986371489972,0.02297208701018371
agent,momentum_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,2,59,0.018942965586605926,0.030052533131424974,0.005269026575743931,0.005383706367229466,0.00011539141007302124,0.010951157574043746
agent,momentum_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,0,60,0.0069287792013499406,0.012958219681282863,0.00014190253286582775,0.00021216620686748597,7.02576864266831e-05,0.030616165966579897
agent,momentum_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,1,59,0.012968482190655883,0.01590515842161981,-0.0017281103376051718,-0.001664376785003262,6.358275481567902e-05,0.025527640205214988
agent,momentum_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,2,59,0.015946223004981903,0.02492939576823988,-0.00022175801058609427,-0.0001527520101408035,6.90342134299186e-05,0.01330395462838228
agent,momentum_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,0,60,0.0065616128604611915,0.017424128390140955,-0.001991425170828032,-0.0018978621985124016,9.337228587753261e-05,0.03904103396552895
agent,momentum_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,1,60,0.017437492978155642,0.02381975323923238,-0.0014256145469690883,-0.0013441313583644966,8.135510438624651e-05,0.03515525634487679
agent,momentum_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,2,60,0.02400953740077435,0.050764698534497305,0.0009646223215901367,0.001044963724074234,8.05024649420687e-05,0.023626068212488374
agent,momentum_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,0,60,0.0056894277890387245,0.011704231186768244,2.9729694799745467e-05,0.00011043884865509023,8.071483827641019e-05,0.01987775978609537
agent,momentum_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,1,59,0.011761601966566641,0.014659251054526852,-0.001584684811489066,-0.0014951134109984054,8.943025295415848e-05,0.027082913288583598
agent,momentum_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,2,59,0.01470595347727979,0.027388348265406592,0.0008131956955193133,0.0009071731944426548,9.404590895648815e-05,0.020813746905843488
agent,momentum_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,0,59,0.011752708034344233,0.018227338337524792,0.0010064197614722506,0.0010962244258139583,8.977557150112481e-05,0.024483931333549824
agent,momentum_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,1,59,0.018262919098784643,0.025286973843331315,-0.0023183657792412017,-0.0022179565197939463,0.00010007020020394532,0.035170741471227306
agent,momentum_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,2,59,0.02544747363407474,0.04288931804317764,0.002478085443620836,0.002572668891380794,9.46889316189744e-05,0.06909237712183525
agent,momentum_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,0,60,0.010710353457456488,0.01661545361457578,0.00047484732979874894,0.0005400216162195787,6.524167883043648e-05,0.012271748944286391
agent,momentum_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,1,59,0.016714665771445314,0.01945039549737075,-0.0008612521140789254,-0.0007948759889080064,6.635274523725848e-05,0.015800940322364957
agent,momentum_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,2,59,0.019525640813938584,0.030386432586082295,-0.00015708665918109992,-9.551099614663862e-05,6.156887681580703e-05,0.018362851831923717
agent,momentum_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0,60,0.0058527968772764324,0.012659404922052845,0.0011224891128834402,0.0012062266541910441,8.388128445936469e-05,0.021136032060961502
agent,momentum_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,1,60,0.012851469101243986,0.016192256434405746,0.0006923890564276453,0.0007790120641415076,8.680168778667483e-05,0.019238694649290185
agent,momentum_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,2,59,0.01625010679502489,0.02494516180105558,0.00021572798413633834,0.00030441974541563596,8.870062213533216e-05,0.029203773114867947
agent,momentum_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,0,58,0.004425868529005377,0.010661869968476756,0.0015001388461620432,0.0015824822904875646,8.249528869050529e-05,0.010056701698534754
agent,momentum_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,1,58,0.010715822747431896,0.01475735724864246,-5.604076628629361e-05,1.9647216732959826e-05,7.570838195119943e-05,0.011268722892682239
agent,momentum_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,2,58,0.014819088142250733,0.04383487777116185,0.0014547026775150013,0.001533208547993581,7.867235786281763e-05,0.01462175266750938
agent,carry_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0,89,0.012183736908684446,0.01254952186249035,-0.00030073435546196865,-0.00019554013584724308,0.00010498989700381432,0.08145111630450233
agent,carry_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,1,48,0.012852436076618623,0.01369379800942843,-0.0005272736896968044,-0.00040848996537304626,0.00011934251339244184,0.08191629934337218
agent,carry_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,2,39,0.013789266426783811,0.01401964782675607,-0.0021243153258292576,-0.002011566486167453,0.00011200525521653449,0.13705187468932933
agent,carry_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,0,65,0.014940837594977694,0.015726571548033273,0.0012599255016734624,0.0013408618663711127,8.098051370866431e-05,0.06053491417771459
agent,carry_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,1,47,0.016266113888045525,0.016670248533921017,0.00020535858175437842,0.0002941230786910265,8.883083760837666e-05,0.018850304860855566
agent,carry_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,2,66,0.016682351513670486,0.017145470530681547,0.00010268454670155078,0.00019163345106300682,8.899261065726354e-05,0.025158657719128102
agent,carry_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,0,46,0.01574042658020627,0.015982657617068192,0.0017794389423065066,0.0018644427272268478,8.498306784614833e-05,0.020796164185374628
agent,carry_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,1,79,0.016073447225812672,0.016204091317360402,0.0011300078713662425,0.001201884370726936,7.207020769365349e-05,0.02313055003990014
agent,carry_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,2,51,0.016273478158133767,0.016522566668705933,0.0011244101793691148,0.0012044136424922047,8.023493552038081e-05,0.03000971135078339
agent,carry_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,0,67,0.01177624210470512,0.012574992420875846,0.0038516778817547018,0.003968064385229599,0.00011696253553360282,0.019935674777109644
agent,carry_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,1,66,0.01265504916301626,0.01397377450527733,-0.0009652338666318943,-0.0008551306886664334,0.00010968556724565169,0.026678921580273546
agent,carry_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,2,45,0.014643721013581301,0.014908450560279394,0.0026174978337175484,0.0027415453610307636,0.00012459111468129385,0.04012119689301651
agent,carry_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,0,68,0.010475689186695678,0.010847134689196933,0.0006821603308244146,0.0008184851537257261,0.00013658238496908748,0.03240464089621938
agent,carry_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,1,64,0.01096646536561525,0.01135244033043613,0.003088221186961942,0.0032140220289261297,0.00012633672415003275,0.04205069912761748
agent,carry_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,2,45,0.011438221787956414,0.01151600462282144,0.002995549507253411,0.0030900251988415814,9.51892989217213e-05,0.011680133144202232
agent,carry_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0,65,0.011088147625995574,0.012002831903299338,0.0001714400661075499,0.00029874955103924734,0.00012719102295275013,0.015016124765698219
agent,carry_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,1,66,0.01240125848894044,0.01323220749177565,0.0005197770644221726,0.0006337076979853037,0.00011399313755556202,0.029243045907842363
