timestamp,equity_jpy
2017-03-30T00:00:00+01:00,1000000.0
2017-03-31T00:00:00+01:00,1001073.0155786339
2017-04-03T00:00:00+01:00,1002740.4762087236
2017-04-04T00:00:00+01:00,1000273.5264731136
2017-04-05T00:00:00+01:00,999375.9063230996
2017-04-06T00:00:00+01:00,995184.1332285233
2017-04-07T00:00:00+01:00,998349.1985737942
2017-04-10T00:00:00+01:00,999294.6683541873
2017-04-11T00:00:00+01:00,995443.7735491073
2017-04-12T00:00:00+01:00,983894.5468512721
2017-04-13T00:00:00+01:00,981328.1716392613
2017-04-14T00:00:00+01:00,986004.8191724584
2017-04-17T00:00:00+01:00,977081.6009880063
2017-04-18T00:00:00+01:00,986482.5155731889
2017-04-19T00:00:00+01:00,973191.3928727186
2017-04-20T00:00:00+01:00,973975.7841096574
2017-04-21T00:00:00+01:00,978635.0912526728
2017-04-24T00:00:00+01:00,990847.4973578984
2017-04-25T00:00:00+01:00,988851.852492936
2017-04-26T00:00:00+01:00,991712.0053681381
2017-04-27T00:00:00+01:00,984773.1777394967
2017-04-28T00:00:00+01:00,984426.0223744368
2017-05-01T00:00:00+01:00,977019.4961415643
2017-05-02T00:00:00+01:00,988698.0833068744
2017-05-03T00:00:00+01:00,981970.9445973285
2017-05-04T00:00:00+01:00,979004.2951966403
2017-05-05T00:00:00+01:00,966550.6249197953
2017-05-08T00:00:00+01:00,969367.1411629595
2017-05-09T00:00:00+01:00,968912.3218624153
2017-05-10T00:00:00+01:00,965543.2701611456
2017-05-11T00:00:00+01:00,965613.2652330336
2017-05-12T00:00:00+01:00,973687.6664621406
2017-05-15T00:00:00+01:00,972456.8478672096
2017-05-16T00:00:00+01:00,970034.8765836189
2017-05-17T00:00:00+01:00,969744.081295575
2017-05-18T00:00:00+01:00,974513.4241057654
2017-05-19T00:00:00+01:00,976080.3691392712
2017-05-22T00:00:00+01:00,972642.7981164843
2017-05-23T00:00:00+01:00,975884.1617941835
2017-05-24T00:00:00+01:00,973165.1810184402
2017-05-25T00:00:00+01:00,972797.8088870617
2017-05-26T00:00:00+01:00,971010.5253799433
2017-05-29T00:00:00+01:00,976464.1362133177
2017-05-30T00:00:00+01:00,983289.3957047435
2017-05-31T00:00:00+01:00,983155.4086349612
2017-06-01T00:00:00+01:00,979313.9357647514
2017-06-02T00:00:00+01:00,979446.1786903166
2017-06-05T00:00:00+01:00,970443.18730832
2017-06-06T00:00:00+01:00,982121.4771020904
2017-06-07T00:00:00+01:00,981670.6832359115
2017-06-08T00:00:00+01:00,988800.4418744842
2017-06-09T00:00:00+01:00,973232.9578614647
2017-06-12T00:00:00+01:00,977493.2616721909
2017-06-13T00:00:00+01:00,969097.2762846025
2017-06-14T00:00:00+01:00,978553.0179672568
2017-06-15T00:00:00+01:00,977119.5372775429
2017-06-16T00:00:00+01:00,987891.2900161967
2017-06-19T00:00:00+01:00,984841.6177087652
2017-06-20T00:00:00+01:00,980885.7049560825
2017-06-21T00:00:00+01:00,972576.3305205345
2017-06-22T00:00:00+01:00,979121.779498152
2017-06-23T00:00:00+01:00,975503.262014769
2017-06-26T00:00:00+01:00,982760.2342872568
2017-06-27T00:00:00+01:00,977339.7461566387
2017-06-28T00:00:00+01:00,984290.2562075597
2017-06-29T00:00:00+01:00,977000.7528789716
2017-06-30T00:00:00+01:00,978467.0967689417
2017-07-03T00:00:00+01:00,975068.117003741
2017-07-04T00:00:00+01:00,973208.9150668497
2017-07-05T00:00:00+01:00,974911.619652365
2017-07-06T00:00:00+01:00,975452.4387677438
2017-07-07T00:00:00+01:00,978254.0045836262
2017-07-10T00:00:00+01:00,962240.0666297231
2017-07-12T00:00:00+01:00,959853.0851070384
2017-07-13T00:00:00+01:00,955520.6341727505
2017-07-14T00:00:00+01:00,950722.0416193238
2017-07-17T00:00:00+01:00,948012.2585653666
2017-07-18T00:00:00+01:00,949462.7093219726
2017-07-19T00:00:00+01:00,954904.6802312486
2017-07-20T00:00:00+01:00,949637.5738115512
2017-07-21T00:00:00+01:00,953337.0698211795
2017-07-24T00:00:00+01:00,960587.4353547974
2017-07-25T00:00:00+01:00,957132.2554957966
2017-07-26T00:00:00+01:00,947055.2756558724
2017-07-27T00:00:00+01:00,941449.4899380613
2017-07-28T00:00:00+01:00,943295.865989149
2017-07-31T00:00:00+01:00,929044.7047931179
2017-08-01T00:00:00+01:00,924487.5103644995
2017-08-02T00:00:00+01:00,932731.1309527457
2017-08-03T00:00:00+01:00,923560.092486946
2017-08-04T00:00:00+01:00,927616.2841800076
2017-08-07T00:00:00+01:00,929388.8411070986
2017-08-08T00:00:00+01:00,926130.1140997084
2017-08-09T00:00:00+01:00,929372.5958544725
2017-08-10T00:00:00+01:00,937277.5958358096
2017-08-11T00:00:00+01:00,932682.0193621613
2017-08-14T00:00:00+01:00,929726.316104458
2017-08-15T00:00:00+01:00,928512.4184569902
2017-08-16T00:00:00+01:00,918814.5501801755
2017-08-17T00:00:00+01:00,929389.5881012388
2017-08-18T00:00:00+01:00,936531.6757554305
2017-08-21T00:00:00+01:00,933800.4057536628
2017-08-22T00:00:00+01:00,933678.2274528818
2017-08-23T00:00:00+01:00,931586.9204568211
2017-08-24T00:00:00+01:00,925114.4022455869
2017-08-25T00:00:00+01:00,923381.6528631318
2017-08-28T00:00:00+01:00,914116.2556006049
2017-08-29T00:00:00+01:00,921740.9677377393
2017-08-30T00:00:00+01:00,926660.5800927926
2017-08-31T00:00:00+01:00,928453.5465644879
2017-09-01T00:00:00+01:00,918531.161767184
2017-09-04T00:00:00+01:00,925735.5476163895
2017-09-05T00:00:00+01:00,923990.87694131
2017-09-06T00:00:00+01:00,936560.3583654573
2017-09-07T00:00:00+01:00,935385.2683839956
2017-09-08T00:00:00+01:00,930174.9327402222
2017-09-11T00:00:00+01:00,939415.9688979384
2017-09-12T00:00:00+01:00,944718.8872731314
2017-09-13T00:00:00+01:00,942231.765399738
2017-09-14T00:00:00+01:00,943203.5143688013
2017-09-15T00:00:00+01:00,933878.5267524811
2017-09-18T00:00:00+01:00,923355.3767305193
2017-09-19T00:00:00+01:00,925900.7121676571
2017-09-20T00:00:00+01:00,930841.7908596721
2017-09-21T00:00:00+01:00,931443.8909885263
2017-09-22T00:00:00+01:00,925974.4549892099
2017-09-25T00:00:00+01:00,930841.4009014156
2017-09-26T00:00:00+01:00,943049.0100446899
2017-09-27T00:00:00+01:00,934739.6789218801
2017-09-28T00:00:00+01:00,939791.4822090957
2017-09-29T00:00:00+01:00,938234.2320690772
2017-10-02T00:00:00+01:00,939308.5442783291
2017-10-03T00:00:00+01:00,944095.63781949
2017-10-04T00:00:00+01:00,949706.6698288044
2017-10-05T00:00:00+01:00,950924.7978334861
2017-10-06T00:00:00+01:00,958556.1948456699
2017-10-09T00:00:00+01:00,967406.6476891079
2017-10-10T00:00:00+01:00,964971.8577460727
2017-10-11T00:00:00+01:00,963979.6247124758
2017-10-12T00:00:00+01:00,960214.545007616
2017-10-13T00:00:00+01:00,964568.3061880465
2017-10-16T00:00:00+01:00,960677.5716152033
2017-10-17T00:00:00+01:00,958222.0921598949
2017-10-18T00:00:00+01:00,967750.892851207
2017-10-19T00:00:00+01:00,969819.7062503542
2017-10-20T00:00:00+01:00,981321.9147846675
2017-10-23T00:00:00+01:00,989149.0770572535
2017-10-24T00:00:00+01:00,992626.798600083
2017-10-25T00:00:00+01:00,985737.2590959526
2017-10-26T00:00:00+01:00,971225.7182608575
2017-10-27T00:00:00+01:00,978146.1970805224
2017-10-30T00:00:00+00:00,982742.4973476155
2017-10-31T00:00:00+00:00,977534.1261173962
2017-11-01T00:00:00+00:00,980998.5402858999
2017-11-02T00:00:00+00:00,986018.8977074422
2017-11-03T00:00:00+00:00,1000963.987393113
2017-11-06T00:00:00+00:00,1004618.2112560732
2017-11-07T00:00:00+00:00,1008201.0264591906
2017-11-08T00:00:00+00:00,1006152.8269840525
2017-11-09T00:00:00+00:00,1016486.2596540065
2017-11-10T00:00:00+00:00,1009706.6655471608
2017-11-13T00:00:00+00:00,1012866.4213481947
2017-11-14T00:00:00+00:00,1006944.1033325659
2017-11-15T00:00:00+00:00,999931.1479030713
2017-11-17T00:00:00+00:00,996374.9522123507
2017-11-20T00:00:00+00:00,987390.125053776
2017-11-21T00:00:00+00:00,987479.2775758844
2017-11-22T00:00:00+00:00,996789.330676947
2017-11-23T00:00:00+00:00,994202.3497027275
2017-11-24T00:00:00+00:00,997629.4664757429
2017-11-27T00:00:00+00:00,997816.0547347086
2017-11-28T00:00:00+00:00,994707.5776299695
2017-11-29T00:00:00+00:00,993925.0295920388
2017-11-30T00:00:00+00:00,988221.7265798043
2017-12-01T00:00:00+00:00,978850.1531589982
2017-12-04T00:00:00+00:00,986773.654984133
2017-12-05T00:00:00+00:00,987047.1197142191
2017-12-06T00:00:00+00:00,998001.998595121
2017-12-07T00:00:00+00:00,1001156.720057029
2017-12-08T00:00:00+00:00,999746.1119765493
2017-12-11T00:00:00+00:00,1006415.0983864029
2017-12-12T00:00:00+00:00,1003393.9619407455
2017-12-13T00:00:00+00:00,1014441.384338674
2017-12-14T00:00:00+00:00,1012919.6569069935
2017-12-15T00:00:00+00:00,1018336.017599598
2017-12-18T00:00:00+00:00,1013744.7662084289
2017-12-19T00:00:00+00:00,1019882.4375763581
2017-12-20T00:00:00+00:00,1022100.605055645
2017-12-21T00:00:00+00:00,1015269.6360008151
2017-12-22T00:00:00+00:00,1022852.1740797901
2017-12-25T00:00:00+00:00,1026087.1517294839
2017-12-26T00:00:00+00:00,1023918.7867810542
2017-12-27T00:00:00+00:00,1023721.608718524
2017-12-28T00:00:00+00:00,1020061.8361404478
2017-12-29T00:00:00+00:00,1020543.3094300168
2018-01-01T00:00:00+00:00,1024913.2321762862
