fold,policy,status,result_path,pairs_path,source_result_path,source_result_sha256,source_pairs_sha256,coverage.measurement_start,coverage.measurement_end,coverage.first_decision,coverage.last_mark,coverage.planned_last_mark,coverage.initial_flat_seconds,coverage.trailing_coverage_gap_seconds,coverage.elapsed_seconds,metrics.steps,metrics.cumulative_log_return,metrics.gross_cumulative_log_return,metrics.annualized_net_return,metrics.annualized_gross_return,metrics.final_equity_ratio,metrics.sharpe_annualized,metrics.max_drawdown,metrics.total_cost_ratio,metrics.mean_gross_leverage,metrics.mean_weight_turnover,metrics.total_weight_turnover,metrics.terminated_by_margin_call,metrics.eval_start,metrics.eval_end,metrics.annualized_gross_minus_net,metrics.total_price_pnl_jpy,metrics.total_financing_jpy,metrics.total_spread_jpy,metrics.total_commission_jpy,metrics.total_overnight_jpy,metrics.total_actual_traded_notional_jpy,metrics.mean_target_gross_exposure,metrics.mean_target_net_exposure,metrics.period_net_return,metrics.period_gross_return,metrics.annualized_net_volatility,attribution.elapsed_years,attribution.steps,attribution.log_undefined_reason,attribution.common_cumulative_log,attribution.common_annual_log,attribution.common_pnl_jpy,attribution.relative_cumulative_log,attribution.relative_annual_log,attribution.relative_pnl_jpy,attribution.financing_cumulative_log,attribution.financing_annual_log,attribution.financing_pnl_jpy,attribution.spread_cumulative_log,attribution.spread_annual_log,attribution.spread_pnl_jpy,attribution.commission_cumulative_log,attribution.commission_annual_log,attribution.commission_pnl_jpy,attribution.overnight_cumulative_log,attribution.overnight_annual_log,attribution.overnight_pnl_jpy,attribution.net_cumulative_log,attribution.net_annual_log,attribution.annualized_net_log_volatility
2011,canonical,complete,canonical.json.gz,canonical-pairs.csv.gz,docs/research/results/issue30-successor/fold-2011/canonical.json.gz,35c5fe162043902a49b9e684cfa31893f84742d253fa6f2bef50a0c3bd22a6a2,af7130656ef22f0dd6f02dcc620efdff5040e46d0d4040b73081d2620057c8b3,2011-07-13T23:00:00+00:00,2012-01-01T00:00:00+00:00,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.0,172800.0,14605200.0,121,0.1955457767125117,0.21292691345169737,0.5257982146207908,0.5841900804816018,1.2159744559612415,2.0876735789284444,0.07708769874683341,0.0196577286570299,3.197367031415102,1.3884297727553312,168.00000250339508,False,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,0.05839186586081102,234762.3648864529,869.8197318182501,7492.721362170703,0.0,12165.007294859197,194110462.50951102,3.200000047683716,0.0,0.21597445596124154,0.23729421837527204,0.20154881185246712,0.4628108601414556,121,,0.0,0.0,0.0,0.21210670107048485,0.4583010454976264,234762.3648864528,0.0008349507980115804,0.0018040864420432621,869.8197318182495,-0.0065847996275411585,-0.014227841640381019,-7492.721362170705,0.0,0.0,0.0,-0.010811075528443358,-0.023359597752608943,-12165.007294859199,0.1955457767125117,0.4225176925466792,0.2023868562649282
2011,ridge,complete,ridge.json.gz,ridge-pairs.csv.gz,docs/research/results/issue30-successor/fold-2011/ridge.json.gz,3b481cd9b43fd17da5df3ed832612a47a475c73abaa741a8da0bd99a853be313,b944a431cfd8a7a187e6c9269220b04132b82a49c96c3ae53132a1d0e0756a5c,2011-07-13T23:00:00+00:00,2012-01-01T00:00:00+00:00,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.0,172800.0,14605200.0,121,0.03871414811861627,0.07206503771711485,0.08724833650960268,0.16848920813473386,1.0394733057776488,0.4504185582641435,0.10304343084472234,0.03524013351864171,3.2023965417855824,4.9851240412262845,603.2000089883804,False,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,0.08124087162513119,78259.09146559818,-3545.65216930819,23802.779030309535,0.0,11437.35448833217,638523481.3143859,3.200000047683716,0.0,0.03947330577764885,0.07472523946697089,0.18494722851119935,0.4628108601414556,121,,0.0,0.0,0.0,0.07541244452591615,0.16294441427512474,78259.09146559822,-0.0033467503575374214,-0.007231356577316499,-3545.652169308191,-0.022530602308751056,-0.04868209510439038,-23802.779030309535,0.0,0.0,0.0,-0.01082094374101265,-0.02338092009704631,-11437.354488332172,0.03871414811861627,0.08365004249637423,0.1857162431733519
2011,ppo_ens3,complete,ppo_ens3.json.gz,ppo_ens3-pairs.csv.gz,docs/research/results/issue30-successor/fold-2011/ppo_ens3.json.gz,fb86bf5fa4558418052c673d7624e1d6548c49209ce14408bf525e7cf057379c,4004f05eb7d1e94b08fc46e2544645568c6d5a9119dc803cd72d55d281dc749a,2011-07-13T23:00:00+00:00,2012-01-01T00:00:00+00:00,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.0,172800.0,14605200.0,121,0.13680844766581554,0.14576816490516203,0.3439369987966003,0.370208221386969,1.1466084919501758,1.7381868653370929,0.09273429248249121,0.009241831265884133,1.4403284861437775,0.9327516509342673,112.86294976304634,False,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,0.026271222590368737,156474.5898663638,-624.2666503059241,4320.508993652058,0.0,4921.322272232076,115743085.31178278,1.4422506551436978,-0.023128122144570183,0.14660849195017578,0.1569279404585978,0.16936000105757468,0.4628108601414556,121,,0.14892253014781057,0.3217783828631273,157608.66782394995,-0.0026407318052164277,-0.005705855312922654,-1134.0779575861693,-0.0005047668424210521,-0.001090654705610782,-624.266650305924,-0.0041980096519915,-0.009070680948818705,-4320.508993652058,0.0,0.0,0.0,-0.004770574182368835,-0.010307826788919203,-4921.322272232076,0.13680844766581554,0.29560336510686197,0.17006420368360947
2011,train_constant,complete,train_constant.json.gz,train_constant-pairs.csv.gz,docs/research/results/issue30-successor/fold-2011/train_constant.json.gz,e96ed1b4a752a8c3bec7f6b819055a21b9dbccbff44c622b6b6d04ead093c842,e6c42401ca9ea948bdba3beb2e12dbf17db63dc01fa636126f9f23c1c6f029fc,2011-07-13T23:00:00+00:00,2012-01-01T00:00:00+00:00,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.0,172800.0,14605200.0,121,-0.02273574196506345,-0.02172451099612676,-0.04793821147813366,-0.04585570431954737,0.9775207673621096,-1.914057661295933,0.02607075657197766,0.0009990900839429249,0.2947192250116777,0.002433395439908986,0.2944408482289873,False,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,0.0020825071585862873,-22802.53831149952,1322.395757551232,15.544660319999252,0.0,983.5454236229259,537090.0279494604,0.2944408482289873,-0.16213437967235222,-0.022479232637890423,-0.02149023339610215,0.025559273858917805,0.4628108601414556,121,,-0.015645653023592557,-0.033805717132071075,-15487.929202563779,-0.0074176748296041735,-0.01602744332174271,-7314.609108935735,0.0013387481763517872,0.0028926464170322326,1322.3957575512318,-1.563657575906076e-05,-3.378610379687617e-05,-15.544660319999243,0.0,0.0,0.0,-0.0009955257124606579,-0.002151042246840061,-983.5454236229258,-0.022735741965063453,-0.04912534238741588,0.025665549884299223
2011,common_projected,complete,common_projected.json.gz,common_projected-pairs.csv.gz,docs/research/results/issue30-successor/fold-2011/common_projected.json.gz,2ba5385585790e755666ec5daa7e3a1a2c6eaf15b73cac2d49b348247be44952,bc5e4226488fe01abfc898eeb7bac0f158ba7e42603b15540043de2f515bb1ee,2011-07-13T23:00:00+00:00,2012-01-01T00:00:00+00:00,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.0,172800.0,14605200.0,121,0.13877556506372327,0.14606140006910706,0.3496613850667783,0.3710766550847382,1.1488662253485693,1.8814541033199985,0.060705711660450246,0.007588599765649611,1.1214352946345272,0.840141159051275,101.65708024520427,False,2011-07-13T23:00:00+00:00,2011-12-30T00:00:00+00:00,0.021415270017959898,156397.481416534,57.34369768624211,3854.6613957309664,0.0,3733.9383699186415,105112387.38094033,1.1231791842459462,-0.027088904102940944,0.1488662253485693,0.15726724215805418,0.15871346469646633,0.4628108601414556,121,,0.1459816557860679,0.3154240065616641,156397.481416534,7.760341366338302e-18,1.6767846294631885e-17,8.00043097030709e-12,8.741274451267412e-05,0.000188873581069288,57.34369768624197,-0.003713494652739643,-0.008023784600915877,-3854.661395730967,0.0,0.0,0.0,-0.0035800088141171226,-0.007735360430010031,-3733.9383699186415,0.13877556506372332,0.2998537351118064,0.1593733987890998
2012,canonical,complete,canonical.json.gz,canonical-pairs.csv.gz,docs/research/results/issue30-successor/fold-2012/canonical.json.gz,2e304f7b4618169f488f8aacc2e42c06f658b4e19445f138261fc937463e94aa,68e96b11d02d7f9cd209c8358424b553f9fd04ca2cc98a035ee7617e73d503f2,2012-01-01T00:00:00+00:00,2012-12-04T00:00:00+00:00,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,2012-12-03T00:00:00+00:00,86400.0,86400.0,29030400.0,240,-0.06182317964316285,-0.030572244956343794,-0.06499659522376428,-0.0326874968632222,0.9400490919123078,-0.6052962339431829,0.13816290837431877,0.0292929928834476,3.19959258480134,1.1066666831572851,265.6000039577484,False,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,0.03230909836054208,-27086.55436941835,-3571.3608348252274,9161.353504821518,0.0,20131.639378626092,254203211.63223398,3.200000047683716,0.0,-0.05995090808769221,-0.030109640150646738,0.11079690848244804,0.919917864476386,240,,0.0,0.0,0.0,-0.026596759641504746,-0.028912102556725026,-27086.554369418423,-0.003976362621748429,-0.004322519189266708,-3571.360834825228,-0.009740149631800478,-0.010588064443497395,-9161.353504821518,0.0,0.0,0.0,-0.021509907748108233,-0.023382422038680156,-20131.639378626092,-0.06182317964316284,-0.06720510822817032,0.11102845922295734
2012,ridge,complete,ridge.json.gz,ridge-pairs.csv.gz,docs/research/results/issue30-successor/fold-2012/ridge.json.gz,dfceca1ab64044a2056261b20ce95c02609604e8febd2e0c4f074f93aa85117e,7ff3dbe49041f70586688b34f235b12f3d3a718c3dafd9fdf75c654a5142225f,2012-01-01T00:00:00+00:00,2012-12-04T00:00:00+00:00,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,2012-12-03T00:00:00+00:00,86400.0,86400.0,29030400.0,240,-0.039494646236744535,0.02767123988930533,-0.04202423252642689,0.03053709743025096,0.9612751004161316,-0.41893145013131117,0.08761873750234084,0.06469098065089295,3.1992439038334126,5.160000076889991,1238.400018453598,False,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,0.07256132995667786,28678.30613906507,-2712.2250720396146,43969.26456184878,0.0,20721.716089044152,1193829889.9579928,3.200000047683716,0.0,-0.03872489958386838,0.02805764451244039,0.10226794751332663,0.919917864476386,240,,0.0,0.0,0.0,0.03050489639629274,0.03316045657364858,28678.3061390651,-0.002832001934030086,-0.0030785378166800267,-2712.225072039614,-0.04566129930224022,-0.04963627848256917,-43969.26456184878,0.0,0.0,0.0,-0.021506241396767253,-0.023378436518360832,-20721.716089044152,-0.0394946462367445,-0.0429327962439611,0.10248167386455265
2012,ppo_ens3,complete,ppo_ens3.json.gz,ppo_ens3-pairs.csv.gz,docs/research/results/issue30-successor/fold-2012/ppo_ens3.json.gz,2b49e2eaea3163b722a4f52831a37c2de120331884b36105921aa288a0d43adc,a7f2caba43a2c0a875a95bfed08d20fd47c89997e311c12629ad38f41c7bff84,2012-01-01T00:00:00+00:00,2012-12-04T00:00:00+00:00,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,2012-12-03T00:00:00+00:00,86400.0,86400.0,29030400.0,240,-0.09626694428437299,-0.06682845138412202,-0.09935790000086206,-0.07007013229673423,0.9082215391574108,-0.29866902555614827,0.43474369841118776,0.0225063309025431,2.894065877263114,1.0946564862875057,262.71755670900137,False,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,0.02928776770412783,-58349.861729382385,-10922.268210664204,7555.025716008699,0.0,14951.305186534413,200314891.63733375,2.890303197777757,1.3032870744026392,-0.09177846084258923,-0.06464435345917553,0.3496481851947681,0.919917864476386,240,,-0.08325385238572028,-0.09050139757108432,-78111.86125481245,0.030191043183849867,0.03281928131815823,19761.999525430125,-0.013788293338810606,-0.014988613517858851,-10922.268210664208,-0.009898345167528874,-0.010760031465595003,-7555.025716008699,0.0,0.0,0.0,-0.01951749657616371,-0.021216564358463676,-14951.305186534415,-0.09626694428437307,-0.10464732559484305,0.35037890320223314
2012,train_constant,complete,train_constant.json.gz,train_constant-pairs.csv.gz,docs/research/results/issue30-successor/fold-2012/train_constant.json.gz,a2bd8b9911033c20635d37057204fb7b735ed9707bb93856c7a28419c7aa73fd,f09d410556b0d0e59757fdbba48cd7da80603d7a8531f3559f150368d6f7ac35,2012-01-01T00:00:00+00:00,2012-12-04T00:00:00+00:00,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,2012-12-03T00:00:00+00:00,86400.0,86400.0,29030400.0,240,-0.0005365379242132633,0.0013675679172627472,-0.0005830754121484671,0.0014877251553167402,0.9994636059865194,-0.061639221115622714,0.008798638687268379,0.0019069491072140354,0.2800951993573403,0.0011674626439344138,0.2801910345442593,False,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,0.0020708005674652074,-1494.0239698179635,2864.5790635509347,21.23882845793932,0.0,1885.7102787560966,649314.7267641285,0.2801910345442593,0.07042633322998881,-0.0005363940134806011,0.0013685034646931868,0.00944251230140159,0.919917864476386,240,,-0.006276992138509931,-0.006823426721996287,-6312.123012020926,0.004783888066453259,0.005200342607952538,4818.099042202972,0.002860678544421162,0.0031097108284221116,2864.5790635509347,-2.122262116245552e-05,-2.307012612972285e-05,-21.238828457939324,0.0,0.0,0.0,-0.0018828897754161486,-0.0020468020549724653,-1885.7102787560964,-0.0005365379242132638,-0.0005832454667229006,0.009462245890953902
2012,common_projected,complete,common_projected.json.gz,common_projected-pairs.csv.gz,docs/research/results/issue30-successor/fold-2012/common_projected.json.gz,1a93e6444402038b0eeec395903f947cfdf9afe06d1d8724cb550c2213627ffd,f59f8479a6c5e43c4aa28cf7742104d15d33df638b68ec4662797c2b41017449,2012-01-01T00:00:00+00:00,2012-12-04T00:00:00+00:00,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,2012-12-03T00:00:00+00:00,86400.0,86400.0,29030400.0,240,-0.12807645780583887,-0.10250689540886582,-0.1299685955132257,-0.10544642743207121,0.8797861100574714,-0.4017583539047302,0.43334865941650147,0.019416115132853004,2.5283451598531665,0.9567226842705471,229.6134442249313,False,2012-01-02T00:00:00+00:00,2012-12-03T00:00:00+00:00,0.024522168081154497,-89752.89378117929,-11044.88102849523,6391.64951933343,0.0,13024.465613519584,174346084.19480926,2.523468724966127,1.2842289466197447,-0.12021388994252857,-0.09742807387099309,0.3458188551567033,0.919917864476386,240,,-0.08845891817335821,-0.09615958292505682,-89752.89378117931,-1.7234265171995563e-17,-1.873456950616482e-17,-9.240302346449038e-12,-0.014075341964128496,-0.015300650751184326,-11044.881028495232,-0.008464201962062724,-0.009201040972153006,-6391.64951933343,0.0,0.0,0.0,-0.017077995706287354,-0.018564696225361475,-13024.465613519584,-0.1280764578058391,-0.13922597087375813,0.34654157037584044
2013,canonical,complete,canonical.json.gz,canonical-pairs.csv.gz,docs/research/results/issue30-successor/fold-2013/canonical.json.gz,33feb5168f77090b5639d7ceb6e370a3c749f49b8c87ce4533ea14504aec5222,0fa2431373fbecf6aacfb2bad58ab824f4a29978eccc01edb47ae6fac29bd637,2013-04-15T23:00:00+00:00,2013-10-07T23:00:00+00:00,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.0,86400.0,15033600.0,124,0.10260140688597919,0.12023354416208153,0.2403263183695315,0.28709378005297514,1.1080496600783019,1.4624395183455101,0.06932532625185384,0.018387275326002494,3.19827854023601,1.3419355038673646,166.40000247955322,False,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.046767461683443645,120170.46906206149,6266.4663422435615,6783.085563312562,0.0,11604.189762689932,177105848.3210088,3.200000047683716,0.0,0.10804966007830186,0.12776020263768145,0.14667567355930985,0.47638603696098564,124,,0.0,0.0,0.0,0.11384036316916557,0.23896662441113634,120170.46906206143,0.006396518701719147,0.013427175033350105,6266.46634224356,-0.006500425142754112,-0.013645288985005399,-6783.08556331256,0.0,0.0,0.0,-0.01113504984215022,-0.023374005487617058,-11604.189762689932,0.10260140688597919,0.21537450497186147,0.14727070916103208
2013,ridge,complete,ridge.json.gz,ridge-pairs.csv.gz,docs/research/results/issue30-successor/fold-2013/ridge.json.gz,75877025de9092e793d3c346c2bf00afcc230cd1196928d0b117fe1bb71757c3,068c8621b5b6671c346d68a74b6ee97244de1413384c2b8ffbc4cffd2fc3d4a5,2013-04-15T23:00:00+00:00,2013-10-07T23:00:00+00:00,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.0,86400.0,15033600.0,124,0.02621300759014266,0.062438991357579014,0.05656673111749214,0.14004536461230452,1.0265595901708855,0.4221136937279549,0.07555669985257107,0.037345505217164,3.199534093498005,5.406451693465633,670.4000099897385,False,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.08347863349481238,61445.417802205084,2459.677585844945,25874.25249222616,0.0,11471.252724937865,691625606.2701707,3.200000047683716,0.0,0.026559590170885494,0.06442951753706908,0.1298285185461613,0.47638603696098564,124,,0.0,0.0,0.0,0.060017449922228336,0.12598490565571208,61445.4178022051,0.0024346635078651637,0.005110694518665236,2459.677585844944,-0.025106268319359578,-0.052701520135897045,-25874.252492226155,0.0,0.0,0.0,-0.011132837520590355,-0.0233693615195151,-11471.252724937865,0.02621300759014264,0.05502471851896321,0.13035520841080733
2013,ppo_ens3,complete,ppo_ens3.json.gz,ppo_ens3-pairs.csv.gz,docs/research/results/issue30-successor/fold-2013/ppo_ens3.json.gz,bb66c2c05194dd02ff3d2342b1465ff4c4291896fa59281228a14f4333bfd51b,6ffb7903b71cf99e5c272f972bb6dc5f36634a5d19abf69436ae9fe015b886cf,2013-04-15T23:00:00+00:00,2013-10-07T23:00:00+00:00,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.0,86400.0,15033600.0,124,0.18139485141446937,0.19653213291195454,0.4634150988986354,0.5106621352247718,1.1988884686552028,1.1883712398101753,0.16753637190884818,0.01812397890983163,2.774179128489149,1.1731343897304505,145.46866432657586,False,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.04724703632613636,218484.01658828263,-1471.5690232466798,6583.828649221902,0.0,11540.150260609724,175917009.42647213,2.778392546387735,0.22563910756763372,0.19888846865520282,0.21717443160866404,0.31912109456209964,0.47638603696098564,124,,0.19420666902379732,0.4076665854077125,213473.6114083088,0.0033198621887153387,0.006968848646139525,5010.405179973946,-0.0009681981649013158,-0.002032381492702331,-1471.5690232466775,-0.005430179455504127,-0.011398695667372886,-6583.828649221902,0.0,0.0,0.0,-0.009733302177636674,-0.02043154379529767,-11540.150260609726,0.1813948514144694,0.3807728130984767,0.32041570878078424
2013,train_constant,complete,train_constant.json.gz,train_constant-pairs.csv.gz,docs/research/results/issue30-successor/fold-2013/train_constant.json.gz,9d1d9f203fd4a62d1b4529a450931069babdaae610cccd20641355141175d6a0,eb634952d1c43fe887016364515655b81a9469d8f3f20c6e7fc482d318d98e1e,2013-04-15T23:00:00+00:00,2013-10-07T23:00:00+00:00,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.0,86400.0,15033600.0,124,-0.006579724814798304,-0.0034222924177600674,-0.013716805336051189,-0.007158121555354558,0.9934418741767517,-0.14217651667727002,0.061644091658635936,0.003145021190254046,0.8824022753536481,0.007115007798758245,0.8822609670460224,False,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.006558683780696631,-7490.49565451602,4077.391021522147,86.12573299276202,0.0,3058.895457261282,2025264.6454966578,0.8822609670460224,-0.8822609670460224,-0.006558125823248329,-0.0034164430497156148,0.09675257895986494,0.47638603696098564,124,,-0.004538527488294125,-0.009526995201720857,-4543.814661233406,-0.0029774259539519796,-0.0062500277567871295,-2946.6809932826036,0.004093276111674498,0.008592351148213277,4077.391021522147,-8.61571498774991e-05,-0.00018085574133768132,-86.125732992762,0.0,0.0,0.0,-0.003070890334348103,-0.006446222382877268,-3058.895457261282,-0.0065797248147983056,-0.01381174993451196,0.09714508596284988
2013,common_projected,complete,common_projected.json.gz,common_projected-pairs.csv.gz,docs/research/results/issue30-successor/fold-2013/common_projected.json.gz,a102e8b368ca7d4f98f587a1b7aa4837c2ac478ce609a6e4adea6135b283d0f4,17080448328c7390cc64bc3cfcbf28ffd478dbda9cddbb8090a8c0e15aae5ce3,2013-04-15T23:00:00+00:00,2013-10-07T23:00:00+00:00,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.0,86400.0,15033600.0,124,0.17485563656057437,0.18838977960709172,0.443464460079776,0.48506142077781844,1.191074256623991,1.1913353385320171,0.17374829431898342,0.01608159665667361,2.4913268966046775,1.0401081175753666,128.97340657934546,False,2013-04-15T23:00:00+00:00,2013-10-06T23:00:00+00:00,0.04159696069804242,208968.39979270665,-1812.546512040408,5702.888277260995,0.0,10378.708379412625,155548664.77660826,2.4952205827181797,0.23126778817330038,0.1910742566239909,0.2073040061309426,0.3068515360276907,0.47638603696098564,124,,0.18975408667881033,0.3983200009162958,208968.3997927066,1.4365491061186603e-17,3.01551471844736e-17,1.5956063948944763e-11,-0.001340123452811555,-0.002813103972065635,-1812.5465120404076,-0.004724742895819927,-0.009917887027001311,-5702.888277260995,0.0,0.0,0.0,-0.008833583769603817,-0.018542910757745945,-10378.708379412625,0.17485563656057432,0.36704609915948144,0.3080963749566615
2014,canonical,complete,canonical.json.gz,canonical-pairs.csv.gz,docs/research/results/issue30-successor/fold-2014/canonical.json.gz,bcbdeb9e760bf17ca3490376459e7963cf6f6acd772383d5bf171af6a6e7e382,4faed00d80f67d8eed8af7b1b09631ed5c21f375dc91c54a62e207e42588a8e9,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,0.034509297514451885,0.0701956130161177,0.035733722430916735,0.074029734532465,1.035111652296922,0.3157385541835377,0.11866237798190249,0.03862505349141147,3.1993715369046356,1.3011673345640011,334.4000049829483,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.03829601210154827,72691.16826808431,1045.5375202498728,13769.926058053361,0.0,24855.127433358106,366316395.4815525,3.200000047683716,0.0,0.035111652296921925,0.0727179983351695,0.11098331679398626,0.9828884325804244,257,,0.0,0.0,0.0,0.06917467490102308,0.07037896938049772,72691.16826808432,0.001022472297079007,0.0010402729986298254,1045.5375202498735,-0.012709843315874443,-0.012931114961345795,-13769.92605805336,0.0,0.0,0.0,-0.022978006367774823,-0.023378041297575917,-24855.1274333581,0.03450929751445186,0.03511008612020485,0.11119986981316039
2014,ridge,complete,ridge.json.gz,ridge-pairs.csv.gz,docs/research/results/issue30-successor/fold-2014/ridge.json.gz,5a0fba35aa1f8420d076049e32349868aa840d277d8844c2e4bf020481a10789,d515409687a9c1bf165598b0a132d070ddd9e95084bab30e62cdb2ee32c4a90b,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,0.06280578970381065,0.13889164884694052,0.0659849476736,0.15178127517238338,1.0648200201372575,0.7012973309639594,0.08815397111605539,0.07530181722180956,3.198664989587096,5.453696579320885,1401.6000208854675,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.08579632749878338,143972.25987947136,-3850.422520405599,52563.83436862153,0.0,22737.982853188056,1387729456.665317,3.200000047683716,0.0,0.06482002013725752,0.14899959782746025,0.09093827077283363,0.9828884325804244,257,,0.0,0.0,0.0,0.1427836827218577,0.14526947107007945,143972.25987947136,-0.0038721445082531432,-0.003939556494817439,-3850.422520405598,-0.053134206471034874,-0.05405924488452782,-52563.83436862153,0.0,0.0,0.0,-0.02297154203876042,-0.023371464428014604,-22737.982853188056,0.06280578970381068,0.06389920526272103,0.09111571146989703
2014,ppo_ens3,complete,ppo_ens3.json.gz,ppo_ens3-pairs.csv.gz,docs/research/results/issue30-successor/fold-2014/ppo_ens3.json.gz,1c72655ebce2e46684287498b6d57cc7b7269db3a0abfa4c0d40cd79aeaea889,4dc410706d24b3a693df8d272fc962b55bc15fd4b4d93b888a93801882c4e224,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,-0.01693282373126083,0.013484963317205188,-0.017080068375976632,0.013814276772312735,0.9832097307776179,-0.09785360914157197,0.17017007299894882,0.03122245586962632,2.6006240531644487,1.1998268991735568,308.3555130876041,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.030894345148289367,6274.028858547663,8158.157788694757,12158.107681356882,0.0,19064.348188269447,315918788.13597316,2.600892806318901,-1.071938421290933,-0.016790269222382137,0.013576295510375824,0.17571212705395145,0.9828884325804244,257,,-0.0007151751172820454,-0.0007276259375689891,196.00278709655777,0.006217464033441037,0.0063257067916833954,6078.0260714510505,0.007977273662358099,0.008116153774864333,8158.157788694755,-0.011846324279222723,-0.012052562515281615,-12158.10768135688,0.0,0.0,0.0,-0.018566062030558803,-0.01888928734446129,-19064.348188269447,-0.01693282373126081,-0.017227615230760475,0.17605498031080333
2014,train_constant,complete,train_constant.json.gz,train_constant-pairs.csv.gz,docs/research/results/issue30-successor/fold-2014/train_constant.json.gz,a82bc309107e92ab914a5374d74def383cf7965c72a795b6f4425d608962e968,b4afa2a5e1fe78a5bdf36c0a47f8860939f0eb89228a7c9387cbf36780ae8c53,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,0.021953332368871828,0.026133017240079257,0.022586833703683078,0.026944593091535168,1.0221960798877205,0.5159859031074112,0.03077504327206293,0.004170117907839512,0.5742524140857139,0.0022349021749041888,0.5743698589503765,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.00435775938785209,19265.4543991256,7100.743396434879,55.859380730711244,0.0,4114.2585271088,1413987.4184103515,0.5743698589503765,-0.5743698589503765,0.022196079887720543,0.026477478594016984,0.04320279186711732,0.9828884325804244,257,,0.01732826458801031,0.017629940503539738,17532.699566726627,0.0016904336605088016,0.0017198632158797766,1732.7548323989765,0.007114434140925287,0.007238292674019391,7100.743396434879,-5.594496598979107e-05,-5.6918938238916965e-05,-55.85938073071128,0.0,0.0,0.0,-0.004123855054581883,-0.004195649188540482,-4114.2585271088,0.021953332368871804,0.02233552826665857,0.04328709007774787
